,departure times,average speed,average time,average transit time,average walk time,average walk share,walk share under 40%,average amount of changes,max changes,time difference to car,transit is reasonable,out of
0,15,1.8908207819543152,1170.5913461538462,752.3076923076923,418.28365384615387,41.9630405248445,0.5173076923076924,0.8538461538461538,6.0,647.9330769230769,79.8076923076923,1.0
1,18,1.9087026819344992,1160.9978846153847,747.6923076923077,413.3055769230769,41.856507202424936,0.5211538461538462,0.7807692307692308,7.0,638.3396153846153,79.8076923076923,1.0
2,21,1.9687667385003584,1086.393786407767,680.2718446601941,406.1219417475728,43.893706186537116,0.4442307692307692,0.6213592233009708,4.0,571.3141747572815,81.15384615384616,0.9903846153846154
