,cinema_name,15_total_route,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_route,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_route,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,area,start_location,distance_start_centroid,distance_start_cinema,geometry,average duration,15_speed,18_speed,21_speed,average speed,average duration difference to car,15_fastest_mode,15_trip_duration,15_fastest_overall_mode,15_transit_dur,15_walk_share,18_fastest_mode,18_trip_duration,18_fastest_overall_mode,18_transit_dur,18_walk_share,21_fastest_mode,21_trip_duration,21_fastest_overall_mode,21_transit_dur,21_walk_share,average transit duration,average walk share,population,level,level_dummy,cinemas,population aggr,population density,built-up area,transit departures,transit stops,osm_cinemas,average changes,area average changes
10,Kinowelt Alfeld,Kinowelt Alfeld_DelligsenKindergarten_15.csv,4053.3,1376.4,576.9,0,Kinowelt Alfeld_DelligsenKindergarten_18.csv,7496.7,235.1,1861.6,1,no routes possible to this cinema,,,,,597.7,2536.7,Alfeld (Leine),POINT (9.802413055950284 51.964253350583554),2903.637935628045,3062.073018358213,,,0.755451858574054,0.4084561231419442,,,,foot,2536.7,car,2100.0,48.19036340759381,foot,2536.7,car,5400.0,27.96830605466405,foot,2536.7,car,,,,,933,mid,2,1,18723,256.9,18.8,2264,65,1,,0.26229508196721313
11,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldBreslauerStraße_15.csv,6530.4,2088.8,1861.6,0,Kinowelt Alfeld_AlfeldBreslauerStraße_18.csv,6530.4,2088.8,1861.6,2,no routes possible to this cinema,,,,,530.9,2351.9,Alfeld (Leine),POINT (9.80117726703149 51.96670337007964),2723.541701696306,2876.532770383184,,,0.4404833961753008,0.4404833961753008,,,,foot,2351.9,car,2579.9999999999995,60.49246600514517,foot,2351.9,car,2579.9999999999995,60.49246600514517,foot,2351.9,car,,,,,933,mid,2,1,18723,256.9,18.8,2264,65,1,,0.26229508196721313
12,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldAndenSteinköpfen_15.csv,4134.8,874.4,1160.4,0,Kinowelt Alfeld_AlfeldAndenSteinköpfen_18.csv,4367.4,1249.1,898.3,0,no routes possible to this cinema,,,,,487.5,2034.6,Alfeld (Leine),POINT (9.806258499603212 51.96874259679973),2340.013077533068,2497.675758843271,,,0.604062048670618,0.5718907722771606,,,,foot,2034.6,car,2100.0,49.21157008803328,foot,2034.6,car,2220.0,49.16884187388377,foot,2034.6,car,,,,,896,mid,2,1,18723,256.9,18.8,2264,65,1,,0.26229508196721313
13,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldBergstraße_15.csv,1007.6,240.2,407.4,0,Kinowelt Alfeld_AlfeldBergstraße_18.csv,1007.6,240.2,407.4,0,Kinowelt Alfeld_AlfeldBergstraße_21.csv,2527.0,2168.7,178.3,0.0,432.6,2225.6,Alfeld (Leine),POINT (9.860776512230908 51.97546677571994),2784.9836484192497,2842.8688904602964,,4542.2,2.821426052461588,2.821426052461588,1.124997582295329,2.255949895739502,4109.599999999999,transit,1007.6,car,360.0000000000001,64.27153632393807,transit,1007.6,car,360.0000000000001,64.27153632393807,foot,2225.6,car,180.0,92.8769291650178,900.0000000000002,221.420001812894,550,mid,2,1,18723,256.9,18.8,2264,65,1,0.0,0.26229508196721313
14,Kinowelt Alfeld,"Kinowelt Alfeld_Alfeld(Leine),Dr.-Jansen-Str._15.csv",805.1,566.8,178.3,0,"Kinowelt Alfeld_Alfeld(Leine),Dr.-Jansen-Str._18.csv",805.1,566.8,178.3,0,"Kinowelt Alfeld_Alfeld(Leine),Dr.-Jansen-Str._21.csv",805.1,566.8,178.3,0.0,664.6,1032.3,Alfeld (Leine),POINT (9.833298832298972 51.99520149047929),1139.9179612090393,985.9273107787008,,2415.3,1.2246022988184089,1.2246022988184089,1.2246022988184089,1.2246022988184089,1750.7000000000005,transit,805.1,car,60.000000000000114,92.54750962613338,transit,805.1,car,60.000000000000114,92.54750962613338,transit,805.1,car,60.000000000000114,92.54750962613338,180.00000000000034,277.6425288784001,480,mid,2,1,18723,256.9,18.8,2264,65,1,0.0,0.26229508196721313
15,Kinowelt Alfeld,Kinowelt Alfeld_HoheWarte_15.csv,6826.1,3857.6,448.5,1,Kinowelt Alfeld_HoheWarte_18.csv,7467.1,3148.8,178.3,1,no routes possible to this cinema,,,,,590.6,3796.8,Alfeld (Leine),POINT (9.769293399999999 51.986781900000004),3785.3125952234377,3812.261446151101,,,0.5584830937359694,0.5105410997778389,,,,foot,3796.8,car,2520.0,63.08287309005142,foot,3796.8,car,4140.0,44.55678911491744,foot,3796.8,car,,,,,478,mid,2,1,18723,256.9,18.8,2264,65,1,,0.26229508196721313
16,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldNeuerFriedhofH.S._15.csv,578.3,340.0,178.3,0,Kinowelt Alfeld_AlfeldNeuerFriedhofH.S._18.csv,578.3,340.0,178.3,0,Kinowelt Alfeld_AlfeldNeuerFriedhofH.S._21.csv,695.2,396.9,178.3,0.0,200.6,423.2,Alfeld (Leine),POINT (9.823092415426474 51.99234312636171),651.2567269729794,488.8413252845936,,1851.8,0.8453074966014069,0.8453074966014069,0.7031664632977468,0.7979271521668536,1651.2,foot,423.2,car,60.0,89.62476223413454,foot,423.2,car,60.0,89.62476223413454,foot,423.2,car,120.0,82.73878020713464,240.0,261.9883046754037,1179,mid,2,1,18723,256.9,18.8,2264,65,1,0.0,0.26229508196721313
17,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldAntoniplatz_15.csv,666.1,427.8,178.3,0,Kinowelt Alfeld_AlfeldAntoniplatz_18.csv,666.1,427.8,178.3,0,Kinowelt Alfeld_AlfeldAntoniplatz_21.csv,692.6,394.3,178.3,0.0,229.8,325.3,Alfeld (Leine),POINT (9.824003479453523 51.99204197598623),612.0657041378097,444.7218643565611,,2024.8,0.6676502992892375,0.6676502992892375,0.6421049153285606,0.6591351713023452,1795.0000000000002,foot,325.3,car,60.0,90.99234349196816,foot,325.3,car,60.0,90.99234349196816,foot,325.3,car,120.0,82.67398209644817,240.0,264.6586690803845,1179,mid,2,1,18723,256.9,18.8,2264,65,1,0.0,0.26229508196721313
18,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldAndenSteinköpfen_15.csv,4535.7,1275.3,1160.4,0,Kinowelt Alfeld_AlfeldAndenSteinköpfen_18.csv,4768.3,1650.0,898.3,0,no routes possible to this cinema,,,,,541.3,2435.5,Alfeld (Leine),POINT (9.800261342705934 51.96762784408372),2679.387936061556,2829.1381351197506,,,0.6237489549837403,0.5933221766918505,,,,foot,2435.5,car,2100.0,53.70064157682386,foot,2435.5,car,2220.0,53.44252668665982,foot,2435.5,car,,,,,933,mid,2,1,18723,256.9,18.8,2264,65,1,,0.26229508196721313
19,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldAndenSteinköpfen_15.csv,4579.3,1318.9,1160.4,0,Kinowelt Alfeld_AlfeldAndenSteinköpfen_18.csv,4811.9,1693.6,898.3,0,no routes possible to this cinema,,,,,546.8,2479.1,Alfeld (Leine),POINT (9.799187315853887 51.96553052675657),2909.562384525496,3061.580898718368,,,0.6685696282659725,0.6362519792012237,,,,foot,2479.1,car,2100.0,54.14146266896688,foot,2479.1,car,2220.0,53.864377896465015,foot,2479.1,car,,,,,933,mid,2,1,18723,256.9,18.8,2264,65,1,,0.26229508196721313
20,Kinowelt Alfeld,Kinowelt Alfeld_SackAbzweigungSack_15.csv,849.0,81.6,407.4,0,Kinowelt Alfeld_SackAbzweigungSack_18.csv,849.0,81.6,407.4,0,Kinowelt Alfeld_SackAbzweigungSack_21.csv,2634.8,2276.5,178.3,0.0,464.1,2540.3,Alfeld (Leine),POINT (9.86630561077537 51.973950474361956),3200.2519474121195,3256.692784365767,,4332.8,3.835916118216451,3.835916118216451,1.2360303569021431,2.9692875311116813,3868.7,transit,849.0,car,360.0,57.59717314487633,transit,849.0,car,360.0,57.59717314487633,foot,2540.3,car,180.0,93.1683619250038,900.0,208.36270821475645,13,mid,2,1,18723,256.9,18.8,2264,65,1,0.0,0.26229508196721313
21,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldHannoverscheStraße_15.csv,4120.7,1323.8,576.9,0,Kinowelt Alfeld_AlfeldHannoverscheStraße_18.csv,4442.1,1323.8,898.3,0,no routes possible to this cinema,,,,,506.9,2109.2,Alfeld (Leine),POINT (9.805406135308509 51.969246544669325),2325.13290384353,2480.4802184643618,,,0.6019560313695154,0.5584026065294256,,,,foot,2109.2,car,2220.0,46.12565826194578,foot,2109.2,car,2220.0000000000005,50.02363746876477,foot,2109.2,car,,,,,896,mid,2,1,18723,256.9,18.8,2264,65,1,,0.26229508196721313
22,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldWarzerWeg_15.csv,3743.4,1066.5,576.9,0,Kinowelt Alfeld_AlfeldWarzerWeg_18.csv,5609.0,1889.6,1379.4,0,no routes possible to this cinema,,,,,571.5,2226.7,Alfeld (Leine),POINT (9.802399230447786 51.968683161656045),2496.6470033987325,2647.853941521616,,,0.7073393015765389,0.4720723732432904,,,,foot,2226.7,car,2100.0,43.90126622856227,foot,2226.7,car,2340.0,58.28133357104654,foot,2226.7,car,,,,,13,mid,2,1,18723,256.9,18.8,2264,65,1,,0.26229508196721313
23,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldAndenSteinköpfen_15.csv,4732.3,1471.9,1160.4,0,Kinowelt Alfeld_AlfeldAndenSteinköpfen_18.csv,4964.9,1846.6,898.3,0,no routes possible to this cinema,,,,,551.3,2632.1,Alfeld (Leine),POINT (9.798678547363632 51.965196351462346),2960.2434563185047,3112.0879574699684,,,0.6576269377406269,0.6268178528207957,,,,foot,2632.1,car,2100.0,55.6241151237242,foot,2632.1,car,2220.0,55.28610848154041,foot,2632.1,car,,,,,933,mid,2,1,18723,256.9,18.8,2264,65,1,,0.26229508196721313
24,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldAndenSteinköpfen_15.csv,4147.7,887.3,1160.4,0,Kinowelt Alfeld_AlfeldAndenSteinköpfen_18.csv,4380.4,1262.1,898.3,0,no routes possible to this cinema,,,,,534.0,2047.5,Alfeld (Leine),POINT (9.806659927433508 51.970288598427544),2180.870288943215,2336.4873956244123,,,0.5633212131119446,0.5333958989189144,,,,foot,2047.5,car,2100.0,49.36953010101985,foot,2047.5,car,2220.0,49.319696831339606,foot,2047.5,car,,,,,896,mid,2,1,18723,256.9,18.8,2264,65,1,,0.26229508196721313
25,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldAndenSteinköpfen_15.csv,4120.6,860.2,1160.4,0,Kinowelt Alfeld_AlfeldAndenSteinköpfen_18.csv,4353.2,1234.9,898.3,0,no routes possible to this cinema,,,,,524.9,2020.4,Alfeld (Leine),POINT (9.806379772543456 51.969760314937915),2240.413576797572,2396.523550940616,,,0.5815957751154239,0.5505199740284425,,,,foot,2020.4,car,2100.0,49.03654807552298,foot,2020.4,car,2220.0,49.00303225213636,foot,2020.4,car,,,,,896,mid,2,1,18723,256.9,18.8,2264,65,1,,0.26229508196721313
26,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldFöhrsterStraße_15.csv,4032.5,1235.6,576.9,0,Kinowelt Alfeld_AlfeldFöhrsterStraße_18.csv,4353.9,1235.6,898.3,0,no routes possible to this cinema,,,,,473.2,2021.1,Alfeld (Leine),POINT (9.806477480450068 51.96889136608503),2317.9981402271765,2475.7797772923886,,,0.6139565473756698,0.5686349657301244,,,,foot,2021.1,car,2220.0,44.9473031618103,foot,2021.1,car,2220.0,49.01123130986012,foot,2021.1,car,,,,,896,mid,2,1,18723,256.9,18.8,2264,65,1,,0.26229508196721313
27,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldHannoverscheStraße_15.csv,4112.0,1315.1,576.9,0,Kinowelt Alfeld_AlfeldHannoverscheStraße_18.csv,4433.4,1315.1,898.3,0,no routes possible to this cinema,,,,,551.5,2100.6,Alfeld (Leine),POINT (9.805383776307744 51.97045565324015),2216.0293505692152,2368.908002865745,,,0.5760963041988679,0.5343321159529357,,,,foot,2100.6,car,2220.0,46.011673151750976,foot,2100.6,car,2220.0,49.9255650290973,foot,2100.6,car,,,,,896,mid,2,1,18723,256.9,18.8,2264,65,1,,0.26229508196721313
28,Kinowelt Alfeld,Kinowelt Alfeld_HoheWarte_15.csv,6847.9,3879.4,448.5,1,Kinowelt Alfeld_HoheWarte_18.csv,7488.9,3170.6,178.3,1,no routes possible to this cinema,,,,,597.8,3818.5,Alfeld (Leine),POINT (9.769600200000001 51.98710140000001),3764.6473125190296,3790.0161152571695,,,0.5534566969811431,0.5060844870751605,,,,foot,3818.5,car,2520.0,63.20039720206194,foot,3818.5,car,4140.0,44.71818291070785,foot,3818.5,car,,,,,478,mid,2,1,18723,256.9,18.8,2264,65,1,,0.26229508196721313
29,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldAlterFriedhof_15.csv,752.0,513.7,178.3,0,Kinowelt Alfeld_AlfeldAlterFriedhof_18.csv,752.0,513.7,178.3,0,Kinowelt Alfeld_AlfeldAlterFriedhof_21.csv,752.0,513.7,178.3,0.0,383.9,1138.7,Alfeld (Leine),POINT (9.833843632220995 51.99492890257974),1135.3430958360973,984.9431069874114,,2256.0,1.3097647699300683,1.3097647699300683,1.3097647699300683,1.3097647699300683,1872.1,transit,752.0,car,60.0,92.02127659574468,transit,752.0,car,60.0,92.02127659574468,transit,752.0,car,60.0,92.02127659574468,180.0,276.06382978723406,480,mid,2,1,18723,256.9,18.8,2264,65,1,0.0,0.26229508196721313
30,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldBergstraße_15.csv,1115.4,348.0,407.4,0,Kinowelt Alfeld_AlfeldBergstraße_18.csv,1115.4,348.0,407.4,0,Kinowelt Alfeld_AlfeldBergstraße_21.csv,2418.9,2060.6,178.3,0.0,421.8,2117.5,Alfeld (Leine),POINT (9.85875884569153 51.976006956071025),2634.1215305246524,2692.721632081438,,4649.700000000001,2.414130923508551,2.414130923508551,1.113200889694257,1.9804875789037863,4227.900000000001,transit,1115.4,car,360.0000000000001,67.72458310919849,transit,1115.4,car,360.0000000000001,67.72458310919849,foot,2117.5,car,180.0,92.5586010169912,900.0000000000002,228.00776723538817,550,mid,2,1,18723,256.9,18.8,2264,65,1,0.0,0.26229508196721313
31,Kinowelt Alfeld,Kinowelt Alfeld_GodenauKolonie_15.csv,3138.6,170.1,448.5,1,Kinowelt Alfeld_GodenauKolonie_18.csv,6429.6,2111.3,178.3,1,no routes possible to this cinema,,,,,561.5,4375.2,Alfeld (Leine),POINT (9.77220954731503 52.025695066609025),5639.410199925703,5525.205729879088,,,1.7604045529468832,0.8593389526376582,,,,transit,3138.6,car,2520.0,19.70942458420952,foot,4375.2,car,4140.0,35.610302351623744,foot,4375.2,car,,,,,3,mid,2,1,18723,256.9,18.8,2264,65,1,,0.26229508196721313
32,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldAmHeitkamp_15.csv,853.3,615.0,178.3,0,Kinowelt Alfeld_AlfeldAmHeitkamp_18.csv,853.3,615.0,178.3,0,Kinowelt Alfeld_AlfeldAmHeitkamp_21.csv,853.3,615.0,178.3,0.0,389.7,1091.2,Alfeld (Leine),POINT (9.84214884551809 51.987908335771635),1227.4084768309378,1193.7168135223014,,2559.9,1.398941537000236,1.398941537000236,1.398941537000236,1.398941537000236,2170.2,transit,853.3,car,60.0,92.9684753310676,transit,853.3,car,60.0,92.9684753310676,transit,853.3,car,60.0,92.9684753310676,180.0,278.9054259932028,480,mid,2,1,18723,256.9,18.8,2264,65,1,0.0,0.26229508196721313
33,Kinowelt Alfeld,"Kinowelt Alfeld_Alfeld(Leine),Gebrüder-Woge-Str._15.csv",853.1,85.7,407.4,0,"Kinowelt Alfeld_Alfeld(Leine),Gebrüder-Woge-Str._18.csv",853.1,85.7,407.4,0,"Kinowelt Alfeld_Alfeld(Leine),Gebrüder-Woge-Str._21.csv",2683.5,2325.2,178.3,0.0,448.1,2379.9,Alfeld (Leine),POINT (9.863610048581641 51.97463270161598),3000.5833159385584,3057.9796728143824,,4389.7,3.584550079491715,3.584550079491715,1.1395489744044651,2.7695497111292986,3941.6,transit,853.1,car,360.00000000000006,57.80096120032821,transit,853.1,car,360.00000000000006,57.80096120032821,foot,2379.9,car,180.0,93.2923420905534,900.0000000000001,208.8942644912098,13,mid,2,1,18723,256.9,18.8,2264,65,1,0.0,0.26229508196721313
34,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldAndenSteinköpfen_15.csv,4579.3,1318.9,1160.4,0,Kinowelt Alfeld_AlfeldAndenSteinköpfen_18.csv,4811.9,1693.6,898.3,0,no routes possible to this cinema,,,,,546.8,2479.1,Alfeld (Leine),POINT (9.799187315853887 51.96553052675657),2909.562384525496,3061.580898718368,,,0.6685696282659725,0.6362519792012237,,,,foot,2479.1,car,2100.0,54.14146266896688,foot,2479.1,car,2220.0,53.864377896465015,foot,2479.1,car,,,,,933,mid,2,1,18723,256.9,18.8,2264,65,1,,0.26229508196721313
35,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldBreslauerStraße_15.csv,6562.0,2120.4,1861.6,0,Kinowelt Alfeld_AlfeldBreslauerStraße_18.csv,6562.0,2120.4,1861.6,2,no routes possible to this cinema,,,,,538.9,2315.0,Alfeld (Leine),POINT (9.801812002594769 51.967545712678934),2622.1384180242603,2774.6039691420224,,,0.4228290108415151,0.4228290108415151,,,,foot,2315.0,car,2580.0,60.682718683328254,foot,2315.0,car,2580.0,60.682718683328254,foot,2315.0,car,,,,,933,mid,2,1,18723,256.9,18.8,2264,65,1,,0.26229508196721313
36,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldAndenSteinköpfen_15.csv,4740.6,1480.2,1160.4,0,Kinowelt Alfeld_AlfeldAndenSteinköpfen_18.csv,4973.2,1854.9,898.3,0,no routes possible to this cinema,,,,,550.3,2640.4,Alfeld (Leine),POINT (9.798734519736064 51.96530428809099),2948.3191734361662,3100.059905430539,,,0.6539383000950383,0.6233531539915023,,,,foot,2640.4,car,2100.0,55.70180989748134,foot,2640.4,car,2220.0,55.36073353173007,foot,2640.4,car,,,,,933,mid,2,1,18723,256.9,18.8,2264,65,1,,0.26229508196721313
37,Kinowelt Alfeld,Kinowelt Alfeld_Wispenstein_15.csv,947.0,179.6,407.4,0,Kinowelt Alfeld_Wispenstein_18.csv,947.0,179.6,407.4,0,Kinowelt Alfeld_Wispenstein_21.csv,2587.4,2229.1,178.3,0.0,438.7,2286.0,Alfeld (Leine),POINT (9.861788944111325 51.97509818373783),2865.4983836230267,2923.587957207017,,4481.4,3.087210092087663,3.087210092087663,1.129932734485204,2.434784306220177,4042.7,transit,947.0,car,360.0,61.98521647307286,transit,947.0,car,360.0,61.98521647307286,foot,2286.0,car,180.0,93.04320939939709,900.0,217.0136423455428,13,mid,2,1,18723,256.9,18.8,2264,65,1,0.0,0.26229508196721313
38,Kinowelt Alfeld,"Kinowelt Alfeld_Alfeld(Leine),Dr.-Jansen-Str._15.csv",792.6,554.3,178.3,0,"Kinowelt Alfeld_Alfeld(Leine),Dr.-Jansen-Str._18.csv",792.6,554.3,178.3,0,"Kinowelt Alfeld_Alfeld(Leine),Dr.-Jansen-Str._21.csv",792.6,554.3,178.3,0.0,397.5,1179.4,Alfeld (Leine),POINT (9.83328615 51.995415799999996),1159.6637903288658,1004.69251898082,,2377.8,1.2675908642200604,1.2675908642200604,1.2675908642200604,1.2675908642200604,1980.3,transit,792.6,car,60.000000000000114,92.42997728993186,transit,792.6,car,60.000000000000114,92.42997728993186,transit,792.6,car,60.000000000000114,92.42997728993186,180.00000000000034,277.2899318697956,0,mid,2,1,18723,256.9,18.8,2264,65,1,0.0,0.26229508196721313
