,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,distance_start_centroid,distance_start_cinema,average duration,15_speed,18_speed,21_speed,average speed,average duration difference to car,15_trip_duration,15_transit_dur,15_walk_share,18_trip_duration,18_transit_dur,18_walk_share,21_trip_duration,21_transit_dur,21_walk_share,average transit duration,average walk share,population,cinemas,population aggr,population density,built-up area,transit departures,transit stops,area,osm_cinemas,start_location,15 transit is reasonable,18 transit is reasonable,21 transit is reasonable,15 min cinema dur,15 most accessible cinema,18 min cinema dur,18 most accessible cinema,21 min cinema dur,21 most accessible cinema,15 max cinema dur,15 least accessible cinema,18 max cinema dur,18 least accessible cinema,21 max cinema dur,21 least accessible cinema,average changes,area average changes,level,level_dummy
33,2176.0,1606.5,449.5,0.0,,,,,,,,,620.5,1774.7,3607.885747019228,1799.2268226212802,,0.8268505618663972,,,,,1774.7,120.0,94.48529411764709,1774.7,,,1774.7,,,,,1582.0,1.0,19864.0,545.26,38.32,3531.0,72.0,Aue-Bad Schlema,1,POINT (12.696201978369453 50.573568102297486),0.0,0.0,0.0,2176.0,Nickel-Odeon Kino-Center,,,,,2176.0,Nickel-Odeon Kino-Center,,,,,,,mid,2
34,1513.5,1072.6,320.9,0.0,,,,,,,,,258.0,1014.1,2394.433287270978,1059.284605220217,,0.6998907203305034,,,,,1014.1,120.0,92.0713577799802,1014.1,,,1014.1,,,,,3582.0,1.0,19864.0,545.26,38.32,3531.0,72.0,Aue-Bad Schlema,1,POINT (12.696222738989562 50.585002056149044),0.0,0.0,0.0,1513.5,Nickel-Odeon Kino-Center,,,,,1513.5,Nickel-Odeon Kino-Center,,,,,,,mid,2
35,1829.6,1260.1,449.5,0.0,,,,,,,,,556.8,1326.7,3380.858615432815,1289.0077663318625,,0.7045298241866323,,,,,1326.7,120.0,93.44118933100133,1326.7,,,1326.7,,,,,1582.0,1.0,19864.0,545.26,38.32,3531.0,72.0,Aue-Bad Schlema,1,POINT (12.701552928970475 50.576813002350484),0.0,0.0,0.0,1829.6,Nickel-Odeon Kino-Center,,,,,1829.6,Nickel-Odeon Kino-Center,,,,,,,mid,2
36,803.4,302.5,320.9,0.0,,,,,,,,,366.1,501.9,2366.753439391331,468.6754778959856,,0.5833650459248015,,,,,501.9,180.0,77.59522031366691,501.9,,,501.9,,,,,501.0,1.0,19864.0,545.26,38.32,3531.0,72.0,Aue-Bad Schlema,1,POINT (12.708425906917329 50.590641366594625),0.0,0.0,0.0,803.4,Nickel-Odeon Kino-Center,,,,,803.4,Nickel-Odeon Kino-Center,,,,,,,mid,2
37,,,,,,,,,,,,,446.7,2357.0,821.1429156317748,2427.6893014665807,,,,,,,2357.0,,,2357.0,,,2357.0,,,,,285.0,1.0,19864.0,545.26,38.32,3531.0,72.0,Aue-Bad Schlema,1,POINT (12.681376743486398 50.597793538869745),0.0,0.0,0.0,,,,,,,,,,,,,,,mid,2
38,,,,,,,,,,,,,702.8,2927.6,1420.0576763974043,3164.522274168159,,,,,,,2927.6,,,2927.6,,,2927.6,,,,,1002.0,1.0,19864.0,545.26,38.32,3531.0,72.0,Aue-Bad Schlema,1,POINT (12.66893315 50.596443949999994),0.0,0.0,0.0,,,,,,,,,,,,,,,mid,2
39,1202.8,515.4,567.4,0.0,,,,,,,,,247.1,794.2,2140.8161688699747,833.5141583861849,,0.6929781828950656,,,,,794.2,120.0,90.0232790156302,794.2,,,794.2,,,,,1704.0,1.0,19864.0,545.26,38.32,3531.0,72.0,Aue-Bad Schlema,1,POINT (12.699518121613092 50.58858246444919),0.0,0.0,0.0,1202.8,Nickel-Odeon Kino-Center,,,,,1202.8,Nickel-Odeon Kino-Center,,,,,,,mid,2
40,1004.9,564.0,320.9,0.0,,,,,,,,,237.8,756.5,2723.0783657016705,881.2095060021301,,0.8769126340950643,,,,,756.5,120.0,88.05851328490398,756.5,,,756.5,,,,,3582.0,1.0,19864.0,545.26,38.32,3531.0,72.0,Aue-Bad Schlema,2,POINT (12.700090564965292 50.58284949824892),0.0,0.0,0.0,1004.9,Nickel-Odeon Kino-Center,,,,,1004.9,Nickel-Odeon Kino-Center,,,,,,,mid,2
41,1344.0,903.1,320.9,0.0,,,,,,,,,186.3,804.7,2600.0683360624525,793.4612601003083,,0.590372961384158,,,,,804.7,120.0,91.07142857142856,804.7,,,804.7,,,,,3582.0,1.0,19864.0,545.26,38.32,3531.0,72.0,Aue-Bad Schlema,1,POINT (12.700461515459002 50.5841949370895),0.0,0.0,0.0,1344.0,Nickel-Odeon Kino-Center,,,,,1344.0,Nickel-Odeon Kino-Center,,,,,,,mid,2
42,601.9,101.0,320.9,0.0,,,,,,,,,400.9,786.5,2104.601011267316,766.1161836066792,,1.2728296786952638,,,,,601.9,180.0,70.09470011629838,786.5,,,786.5,,,,,501.0,1.0,19864.0,545.26,38.32,3531.0,72.0,Aue-Bad Schlema,1,POINT (12.7069188 50.59313624999999),100.0,0.0,0.0,601.9,Nickel-Odeon Kino-Center,,,,,601.9,Nickel-Odeon Kino-Center,,,,,,,mid,2
43,1352.2,911.3,320.9,0.0,,,,,,,,,192.3,813.0,2618.060589840092,859.0667538534798,,0.63531042290599,,,,,813.0,120.00000000000024,91.12557314006804,813.0,,,813.0,,,,,3582.0,1.0,19864.0,545.26,38.32,3531.0,72.0,Aue-Bad Schlema,1,POINT (12.699723000341061 50.583782641245605),0.0,0.0,0.0,1352.2,Nickel-Odeon Kino-Center,,,,,1352.2,Nickel-Odeon Kino-Center,,,,,,,mid,2
44,738.6,237.7,320.9,0.0,,,,,,,,,352.4,564.3,2355.130889223561,523.5723481063959,,0.7088713080238233,,,,,564.3,180.0000000000001,75.62956945572704,564.3,,,564.3,,,,,501.0,1.0,19864.0,545.26,38.32,3531.0,72.0,Aue-Bad Schlema,1,POINT (12.709127740257102 50.59130513813773),0.0,0.0,0.0,738.6,Nickel-Odeon Kino-Center,,,,,738.6,Nickel-Odeon Kino-Center,,,,,,,mid,2
45,,,,,,,,,,,,,352.9,1854.4,1107.8972106445117,2040.625673840147,,,,,,,1854.4,,,1854.4,,,1854.4,,,,,285.0,1.0,19864.0,545.26,38.32,3531.0,72.0,Aue-Bad Schlema,1,POINT (12.685284473086687 50.59510020220016),0.0,0.0,0.0,,,,,,,,,,,,,,,mid,2
46,1966.9,826.9,720.0,0.0,,,,,,,,,308.6,560.1,3278.0869379304227,559.8188168541759,,0.2846198672297401,,,,,560.1,420.0,78.64660125069908,560.1,,,560.1,,,,,511.0,1.0,19864.0,545.26,38.32,3531.0,72.0,Aue-Bad Schlema,1,POINT (12.712249672196723 50.581782580731016),0.0,0.0,0.0,1966.9,Nickel-Odeon Kino-Center,,,,,1966.9,Nickel-Odeon Kino-Center,,,,,,,mid,2
47,654.9,154.0,320.9,0.0,,,,,,,,,400.4,951.5,2043.356160886888,889.345648419368,,1.3579869421581432,,,,,654.9,180.0,72.51488776912505,951.5,,,951.5,,,,,501.0,1.0,19864.0,545.26,38.32,3531.0,72.0,Aue-Bad Schlema,2,POINT (12.707336834795292 50.59439975311671),100.0,0.0,0.0,654.9,Nickel-Odeon Kino-Center,,,,,654.9,Nickel-Odeon Kino-Center,,,,,,,mid,2
48,1286.2,598.8,567.4,0.0,,,,,,,,,35.8,107.4,2906.5851337110585,113.46284898489372,,0.0882155566668431,,,,,107.4,120.00000000000024,90.67019126107914,107.4,,,107.4,,,,,511.0,1.0,19864.0,545.26,38.32,3531.0,72.0,Aue-Bad Schlema,1,POINT (12.711646712937002 50.58583223881951),0.0,0.0,0.0,1286.2,Nickel-Odeon Kino-Center,,,,,1286.2,Nickel-Odeon Kino-Center,,,,,,,mid,2
49,,,,,,,,,,,,,611.6,3218.2,1728.7165971709278,3641.209438973901,,,,,,,3218.2,,,3218.2,,,3218.2,,,,,1064.0,1.0,19864.0,545.26,38.32,3531.0,72.0,Aue-Bad Schlema,1,POINT (12.6623992 50.59753310000001),0.0,0.0,0.0,,,,,,,,,,,,,,,mid,2
50,870.8,429.9,320.9,0.0,,,,,,,,,374.3,1081.8,1805.2426555062432,1028.628054834855,,1.1812448953087449,,,,,870.8,120.0,86.21956821313735,1081.8,,,1081.8,,,,,1704.0,1.0,19864.0,545.26,38.32,3531.0,72.0,Aue-Bad Schlema,1,POINT (12.703401579886581 50.594647743642504),100.0,0.0,0.0,870.8,Nickel-Odeon Kino-Center,,,,,870.8,Nickel-Odeon Kino-Center,,,,,,,mid,2
