,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,distance_start_centroid,distance_start_cinema,average duration,15_speed,18_speed,21_speed,average speed,average duration difference to car,15_trip_duration,15_transit_dur,15_walk_share,18_trip_duration,18_transit_dur,18_walk_share,21_trip_duration,21_transit_dur,21_walk_share,average transit duration,average walk share,average changes,area,start_location,15 fastest mode,18 fastest mode,21 fastest mode,15 transit is fastest,18 transit is fastest,21 transit is fastest,15 min cinema dur,15 most accessible cinema,18 min cinema dur,18 most accessible cinema,21 min cinema dur,21 most accessible cinema,15 max cinema dur,15 least accessible cinema,18 max cinema dur,18 least accessible cinema,21 max cinema dur,21 least accessible cinema,area average changes,level,level_dummy,cinemas,population aggr,population density,built-up area,transit departures,transit stops
10,378.5,36.8,41.7,0.0,378.5,36.8,41.7,0.0,378.5,36.8,41.7,0.0,126.6,790.5,2226.869958681585,967.1838941911336,1135.5,2.555307514375518,2.555307514375518,2.555307514375518,2.555307514375518,1008.9,378.5,300.0,20.73976221928666,378.5,300.0,20.73976221928666,378.5,300.0,20.73976221928666,900.0,20.73976221928666,0.0,Bad Soden am Taunus,POINT (8.508637697683524 50.137774783376535),transit,transit,transit,100.0,100.0,100.0,378.5,CasaBlanca Art House,378.5,CasaBlanca Art House,378.5,CasaBlanca Art House,378.5,CasaBlanca Art House,378.5,CasaBlanca Art House,378.5,CasaBlanca Art House,0.043478260869565216,mid,2,1,23162,1852.96,40.8,2117,33
11,583.6,361.9,41.7,0.0,583.6,361.9,41.7,0.0,583.6,361.9,41.7,0.0,184.1,746.3,2136.659767984762,869.1567828897724,1750.8000000000002,1.4893022325047505,1.4893022325047505,1.4893022325047505,1.4893022325047505,1566.7000000000005,583.6,180.00000000000006,69.15695681973955,583.6,180.00000000000006,69.15695681973955,583.6,180.00000000000006,69.15695681973955,540.0000000000002,69.15695681973955,0.0,Bad Soden am Taunus,POINT (8.50936523244458 50.13938000254652),transit,transit,transit,100.0,100.0,100.0,583.6,CasaBlanca Art House,583.6,CasaBlanca Art House,583.6,CasaBlanca Art House,583.6,CasaBlanca Art House,583.6,CasaBlanca Art House,583.6,CasaBlanca Art House,0.043478260869565216,mid,2,1,23162,1852.96,40.8,2117,33
12,531.85,235.1,236.75,0.0,564.0,233.7,150.29999999999998,0.0,564.0,233.7,150.29999999999998,0.0,129.7,618.0,1997.304077236873,730.7705254689107,1659.85,1.587535458596017,1.3455822114814049,1.3455822114814049,1.4262332938529418,1530.15,477.4,60.0,86.96552143305985,536.7,180.00000000000003,66.8562442483243,536.7,180.00000000000003,66.8562442483243,420.00000000000006,73.55933664323615,0.0,Bad Soden am Taunus,POINT (8.5083612 50.14053110000001),both,both,both,50.0,50.0,50.0,336.8,CasaBlanca Art House,455.4,CasaBlanca Art House,455.4,CasaBlanca Art House,726.9,CasaBlanca Art House,672.6,CasaBlanca Art House,672.6,CasaBlanca Art House,0.043478260869565216,mid,2,1,23162,1852.96,40.8,2117,33
13,1163.5500000000002,153.1,170.45,0.0,1163.5500000000002,153.1,170.45,0.0,3847.45,153.1,214.35,0.0,272.5,1009.3,1994.3334593218656,1123.8603346186117,6174.55,0.9734954440043122,0.9734954440043122,0.2921681423385154,0.7463863434490466,5902.05,1009.3,840.0,27.23863030176915,1009.3,840.0,27.23863030176915,1009.3,3480.0,9.531006298654372,5160.0,21.33608896739756,0.0,Bad Soden am Taunus,POINT (8.495009607196144 50.13523046695378),foot,foot,foot,0.0,0.0,0.0,1060.7,CasaBlanca Art House,1060.7,CasaBlanca Art House,3791.0,CasaBlanca Art House,1266.4,CasaBlanca Art House,1266.4,CasaBlanca Art House,3903.9,CasaBlanca Art House,0.043478260869565216,mid,2,1,23162,1852.96,40.8,2117,33
14,921.6,734.0,67.6,0.0,921.6,734.0,67.6,0.0,921.6,734.0,67.6,0.0,358.9,1091.7,1048.3971168290898,1060.7562282331444,2764.8,1.1509941712599223,1.1509941712599223,1.1509941712599223,1.1509941712599223,2405.9,921.6,120.0,86.97916666666667,921.6,120.0,86.97916666666667,921.6,120.0,86.97916666666667,360.0,86.97916666666667,0.0,Bad Soden am Taunus,POINT (8.501969816916251 50.15420105081197),transit,transit,transit,100.0,100.0,100.0,921.6,CasaBlanca Art House,921.6,CasaBlanca Art House,921.6,CasaBlanca Art House,921.6,CasaBlanca Art House,921.6,CasaBlanca Art House,921.6,CasaBlanca Art House,0.043478260869565216,mid,2,1,23162,1852.96,40.8,2117,33
15,1123.8,276.2,67.6,0.0,1123.8,276.2,67.6,0.0,3854.1,276.2,157.9,0.0,160.1,610.6,1763.3316626404735,629.607345506191,6101.7,0.5602485722603586,0.5602485722603586,0.1633604072302719,0.4279525172503297,5941.599999999999,610.6,780.0,30.592632140950347,610.6,780.0,30.592632140950347,610.6,3420.0,11.263329960302016,4980.0,24.14953141406757,0.0,Bad Soden am Taunus,POINT (8.500574217880171 50.139047819377474),foot,foot,foot,0.0,0.0,0.0,1123.8,CasaBlanca Art House,1123.8,CasaBlanca Art House,3854.1,CasaBlanca Art House,1123.8,CasaBlanca Art House,1123.8,CasaBlanca Art House,3854.1,CasaBlanca Art House,0.043478260869565216,mid,2,1,23162,1852.96,40.8,2117,33
16,343.1,241.4,41.7,0.0,461.8,240.1,41.7,0.0,461.8,240.1,41.7,0.0,131.9,624.4,2008.677480123595,741.1819508397051,1266.7,2.160250512502784,1.6049847354692617,1.6049847354692617,1.790073327813769,1134.8,343.1,60.0,82.51238705916643,461.8,180.0,61.0220874837592,461.8,180.0,61.0220874837592,420.0,68.1855206755616,0.0,Bad Soden am Taunus,POINT (8.507981495942637 50.140114476593624),transit,transit,transit,100.0,100.0,100.0,343.1,CasaBlanca Art House,461.8,CasaBlanca Art House,461.8,CasaBlanca Art House,343.1,CasaBlanca Art House,461.8,CasaBlanca Art House,461.8,CasaBlanca Art House,0.043478260869565216,mid,2,1,23162,1852.96,40.8,2117,33
17,1286.1,172.8,273.3,0.0,1286.1,172.8,273.3,0.0,3923.6,172.8,270.8,0.0,289.0,1029.0,2026.7577951184844,1155.7965683513116,6495.799999999999,0.8986832815110114,0.8986832815110114,0.2945755348025567,0.6973140326081932,6206.799999999999,1029.0,839.9999999999999,34.68626078843014,1029.0,839.9999999999999,34.68626078843014,1029.0,3480.0,11.30594352125599,5160.0,26.89282169937209,0.0,Bad Soden am Taunus,POINT (8.49500175 50.13492659999999),foot,foot,foot,0.0,0.0,0.0,1286.1,CasaBlanca Art House,1286.1,CasaBlanca Art House,3923.6,CasaBlanca Art House,1286.1,CasaBlanca Art House,1286.1,CasaBlanca Art House,3923.6,CasaBlanca Art House,0.043478260869565216,mid,2,1,23162,1852.96,40.8,2117,33
18,488.8,327.1,41.7,0.0,488.8,327.1,41.7,0.0,488.8,327.1,41.7,0.0,208.3,533.3,1771.6655437123045,569.3489756448646,1466.4,1.1647892300426854,1.1647892300426854,1.1647892300426854,1.1647892300426854,1258.1,488.8,120.0,75.45008183306055,488.8,120.0,75.45008183306055,488.8,120.0,75.45008183306055,360.0,75.45008183306055,0.0,Bad Soden am Taunus,POINT (8.508314295010758 50.143819061530834),transit,transit,transit,100.0,100.0,100.0,488.8,CasaBlanca Art House,488.8,CasaBlanca Art House,488.8,CasaBlanca Art House,488.8,CasaBlanca Art House,488.8,CasaBlanca Art House,488.8,CasaBlanca Art House,0.043478260869565216,mid,2,1,23162,1852.96,40.8,2117,33
19,1457.8,45.0,272.8,0.0,1457.8,45.0,272.8,0.0,1348.9,981.3,67.6,0.0,347.8,2062.5,1153.8962252223062,2394.6583591128538,4264.5,1.6426521876202866,1.6426521876202866,1.775267521026654,1.6868572987557422,3916.7,1457.8,1140.0,21.799972561393883,1457.8,1140.0,21.799972561393883,1348.9,300.0000000000002,77.75965601601304,2580.0,40.45320037960027,0.0,Bad Soden am Taunus,POINT (8.473027890312384 50.15707812581837),transit,transit,transit,100.0,100.0,100.0,1457.8,CasaBlanca Art House,1457.8,CasaBlanca Art House,1348.9,CasaBlanca Art House,1457.8,CasaBlanca Art House,1457.8,CasaBlanca Art House,1348.9,CasaBlanca Art House,0.043478260869565216,mid,2,1,23162,1852.96,40.8,2117,33
