,total duration,total changes,speed,fastest mode,fastest overall mode,walk share,population,departure time
93,1392.5,0.0,0.119246168080636,foot,car,87.07360861759426,511,15
94,,,,foot,car,,1002,15
95,607.7,0.0,1.336787734350338,transit,car,80.25341451374032,3582,15
96,886.8,0.0,0.7506087170253233,foot,car,86.468200270636,1704,15
97,1637.8,0.0,1.0496947420271123,transit,car,92.673098058371,285,15
98,,,,foot,car,,285,15
99,740.3,0.0,0.7403800300566473,foot,car,75.68553289207078,501,15
100,2054.1,0.0,0.867768369189115,foot,car,94.15802541258944,1582,15
101,1398.8,0.0,0.6224662936538992,foot,car,87.13182728052615,501,15
102,,,,foot,car,,2518,15
103,,,,foot,car,,15,15
0,,,,foot,car,,1704,18
1,,,,foot,car,,501,18
2,,,,foot,car,,1002,18
3,,,,foot,car,,3582,18
4,,,,foot,car,,3582,18
5,,,,foot,car,,285,18
6,,,,foot,car,,1704,18
7,,,,foot,car,,3582,18
8,,,,foot,car,,3582,18
9,,,,foot,car,,3582,18
10,,,,foot,car,,285,18
11,,,,foot,car,,1704,18
12,,,,foot,car,,501,18
13,,,,foot,car,,501,18
14,,,,foot,car,,501,18
15,,,,foot,car,,1704,18
16,,,,foot,car,,501,18
17,,,,foot,car,,1704,18
18,,,,foot,car,,1704,18
19,,,,foot,car,,501,18
20,,,,foot,car,,1582,18
21,,,,foot,car,,3582,18
22,,,,foot,car,,1704,18
23,,,,foot,car,,501,18
24,,,,foot,car,,501,18
25,,,,foot,car,,501,18
26,,,,foot,car,,988,18
27,,,,foot,car,,511,18
28,,,,foot,car,,1002,18
29,,,,foot,car,,1042,18
30,,,,foot,car,,1704,18
31,,,,foot,car,,511,18
32,,,,foot,car,,501,18
33,,,,foot,car,,1582,18
34,,,,foot,car,,3582,18
35,,,,foot,car,,1582,18
36,,,,foot,car,,501,18
37,,,,foot,car,,285,18
38,,,,foot,car,,1002,18
39,,,,foot,car,,1704,18
40,,,,foot,car,,3582,18
41,,,,foot,car,,3582,18
42,,,,foot,car,,501,18
43,,,,foot,car,,3582,18
44,,,,foot,car,,501,18
45,,,,foot,car,,285,18
46,,,,foot,car,,511,18
47,,,,foot,car,,501,18
48,,,,foot,car,,511,18
49,,,,foot,car,,1064,18
50,,,,foot,car,,1704,18
51,,,,foot,car,,501,18
52,,,,foot,car,,501,18
53,,,,foot,car,,501,18
54,,,,foot,car,,3582,18
55,,,,foot,car,,1704,18
56,,,,foot,car,,501,18
57,,,,foot,car,,501,18
58,,,,foot,car,,501,18
59,,,,foot,car,,1704,18
60,,,,foot,car,,285,18
61,,,,foot,car,,1704,18
62,,,,foot,car,,2518,18
63,,,,foot,car,,501,18
64,,,,foot,car,,3582,18
65,,,,foot,car,,3582,18
66,,,,foot,car,,3582,18
67,,,,foot,car,,511,18
68,,,,foot,car,,511,18
69,,,,foot,car,,285,18
70,,,,foot,car,,3582,18
71,,,,foot,car,,285,18
72,,,,foot,car,,511,18
73,,,,foot,car,,591,18
74,,,,foot,car,,3582,18
75,,,,foot,car,,511,18
76,,,,foot,car,,1704,18
77,,,,foot,car,,3582,18
78,,,,foot,car,,285,18
79,,,,foot,car,,1704,18
80,,,,foot,car,,501,18
81,,,,foot,car,,3582,18
82,,,,foot,car,,285,18
83,,,,foot,car,,501,18
84,,,,foot,car,,3582,18
85,,,,foot,car,,285,18
86,,,,foot,car,,501,18
87,,,,foot,car,,1704,18
88,,,,foot,car,,3582,18
89,,,,foot,car,,501,18
90,,,,foot,car,,1704,18
91,,,,foot,car,,501,18
92,,,,foot,car,,3582,18
93,,,,foot,car,,511,18
94,,,,foot,car,,1002,18
95,,,,foot,car,,3582,18
96,,,,foot,car,,1704,18
97,,,,foot,car,,285,18
98,,,,foot,car,,285,18
99,,,,foot,car,,501,18
100,,,,foot,car,,1582,18
101,,,,foot,car,,501,18
102,,,,foot,car,,2518,18
103,,,,foot,car,,15,18
0,,,,foot,car,,1704,21
1,,,,foot,car,,501,21
2,,,,foot,car,,1002,21
3,,,,foot,car,,3582,21
4,,,,foot,car,,3582,21
5,,,,foot,car,,285,21
6,,,,foot,car,,1704,21
7,,,,foot,car,,3582,21
8,,,,foot,car,,3582,21
9,,,,foot,car,,3582,21
10,,,,foot,car,,285,21
11,,,,foot,car,,1704,21
12,,,,foot,car,,501,21
13,,,,foot,car,,501,21
14,,,,foot,car,,501,21
15,,,,foot,car,,1704,21
16,,,,foot,car,,501,21
17,,,,foot,car,,1704,21
18,,,,foot,car,,1704,21
19,,,,foot,car,,501,21
20,,,,foot,car,,1582,21
21,,,,foot,car,,3582,21
22,,,,foot,car,,1704,21
23,,,,foot,car,,501,21
24,,,,foot,car,,501,21
25,,,,foot,car,,501,21
26,,,,foot,car,,988,21
27,,,,foot,car,,511,21
28,,,,foot,car,,1002,21
29,,,,foot,car,,1042,21
30,,,,foot,car,,1704,21
31,,,,foot,car,,511,21
32,,,,foot,car,,501,21
33,,,,foot,car,,1582,21
34,,,,foot,car,,3582,21
35,,,,foot,car,,1582,21
36,,,,foot,car,,501,21
37,,,,foot,car,,285,21
38,,,,foot,car,,1002,21
39,,,,foot,car,,1704,21
40,,,,foot,car,,3582,21
41,,,,foot,car,,3582,21
42,,,,foot,car,,501,21
43,,,,foot,car,,3582,21
44,,,,foot,car,,501,21
45,,,,foot,car,,285,21
46,,,,foot,car,,511,21
47,,,,foot,car,,501,21
48,,,,foot,car,,511,21
49,,,,foot,car,,1064,21
50,,,,foot,car,,1704,21
51,,,,foot,car,,501,21
52,,,,foot,car,,501,21
53,,,,foot,car,,501,21
54,,,,foot,car,,3582,21
55,,,,foot,car,,1704,21
56,,,,foot,car,,501,21
57,,,,foot,car,,501,21
58,,,,foot,car,,501,21
59,,,,foot,car,,1704,21
60,,,,foot,car,,285,21
61,,,,foot,car,,1704,21
62,,,,foot,car,,2518,21
63,,,,foot,car,,501,21
64,,,,foot,car,,3582,21
65,,,,foot,car,,3582,21
66,,,,foot,car,,3582,21
67,,,,foot,car,,511,21
68,,,,foot,car,,511,21
69,,,,foot,car,,285,21
70,,,,foot,car,,3582,21
71,,,,foot,car,,285,21
72,,,,foot,car,,511,21
73,,,,foot,car,,591,21
74,,,,foot,car,,3582,21
75,,,,foot,car,,511,21
76,,,,foot,car,,1704,21
77,,,,foot,car,,3582,21
78,,,,foot,car,,285,21
79,,,,foot,car,,1704,21
80,,,,foot,car,,501,21
81,,,,foot,car,,3582,21
82,,,,foot,car,,285,21
83,,,,foot,car,,501,21
84,,,,foot,car,,3582,21
85,,,,foot,car,,285,21
86,,,,foot,car,,501,21
87,,,,foot,car,,1704,21
88,,,,foot,car,,3582,21
89,,,,foot,car,,501,21
90,,,,foot,car,,1704,21
91,,,,foot,car,,501,21
92,,,,foot,car,,3582,21
93,,,,foot,car,,511,21
94,,,,foot,car,,1002,21
95,,,,foot,car,,3582,21
96,,,,foot,car,,1704,21
97,,,,foot,car,,285,21
98,,,,foot,car,,285,21
99,,,,foot,car,,501,21
100,,,,foot,car,,1582,21
101,,,,foot,car,,501,21
102,,,,foot,car,,2518,21
103,,,,foot,car,,15,21
