,cinema_name,15_total_route,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_route,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_route,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,area,start_location,distance_start_centroid,distance_start_cinema,geometry,average duration,15_speed,18_speed,21_speed,average speed,average duration difference to car,15_fastest_mode,15_trip_duration,15_fastest_overall_mode,15_transit_dur,15_walk_share,18_fastest_mode,18_trip_duration,18_fastest_overall_mode,18_transit_dur,18_walk_share,21_fastest_mode,21_trip_duration,21_fastest_overall_mode,21_transit_dur,21_walk_share,average transit duration,average walk share,average changes,osm_cinemas,area average changes,level,level_dummy,cinemas,population aggr,population density,built-up area,transit departures,transit stops
40,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.653445454365785 47.67127775605192),3606.34648268496,4840.197372870338,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
41,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.626754899999999 47.693242000000005),2376.4629335681225,3576.706121338695,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
42,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.6228474192696565 47.69500915563397),2555.2811549707826,3684.582893384855,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
43,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.6704891870943 47.71187867842242),1512.2155698890544,646.1982191751149,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
44,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.667086291961042 47.71361485801972),1456.5769227243804,339.0905421752556,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
45,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.659351139209331 47.711357899526476),928.1455029760735,419.0423862786549,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
46,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.633046466213061 47.71743311616454),2209.557210858886,2250.841527081526,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
47,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.67125143428543 47.71200136853882),1566.3230555673997,692.9877579759699,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
48,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.644894761115302 47.68981062107012),1701.1911682567131,3039.6448805001,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
49,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.6411775323580216 47.736329002486876),3757.5284070452017,2926.4744215854857,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
50,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.66992150944913 47.673749379923194),3529.6866120057443,4547.634636687499,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
51,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.6091326055599655 47.712757238619886),3539.113558383652,4023.023790828211,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
52,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.60253900746815 47.71368159681454),4042.7977656885023,4514.267476746996,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
53,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.651607646888446 47.67146795031124),3590.510804166427,4841.093431976196,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
54,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.643955914894898 47.68944263476594),1768.4058443106794,3107.688829248513,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
55,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.644977055083271 47.73743582921632),3813.604051360759,2888.046999281528,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
56,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.651778830591906 47.67137674218896),3599.916844825564,4848.891246206145,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
57,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.621096915348526 47.70112398371333),2512.678191891842,3451.6911318427806,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
58,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.6649294999999995 47.7173204),1707.2942874542514,367.7340649817274,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
59,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.653569523184153 47.683793358081964),2215.3364030152693,3467.351147747392,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
60,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.635929894363334 47.71768490319729),2079.22147042659,2042.1502867822896,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
61,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.6610147500000005 47.67158630000001),3606.1095367775006,4757.427045077493,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
62,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.657405399999999 47.720308349999996),1858.3155434731784,770.4821956551308,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
63,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.60367057017989 47.71157110611625),3902.202091148125,4439.744607041382,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
64,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.626826762703294 47.69566700512046),2251.6783733364914,3401.4618139884224,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
65,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.679072999999999 47.719244599999996),2532.842228414533,1341.8122938669264,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
66,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.645145198169508 47.69031797604633),1642.1133119073768,2980.7397087982054,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
67,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.670705475503447 47.71621015499408),1852.4634321492472,633.8304421783434,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
68,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.62514325 47.695890649999996),2358.8506016063416,3487.5790976060894,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
69,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.658755124686908 47.715335547688426),1332.8650140449472,315.2436629309275,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
70,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.64249955 47.73714035),3820.296433852468,2949.9488448118127,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
71,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.598999399999999 47.7052008),4157.265916189523,4887.029403912185,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
72,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.669525274118868 47.71228377877107),1483.4975423227147,561.6466058789645,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
73,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.6689757538502965 47.71231671644112),1454.5298889091025,522.7731590782124,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
74,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.609489294645172 47.70988856546765),3435.963948207098,4023.348783520307,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
75,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.667486404167532 47.71718893351036),1792.1421526904503,476.0203330180603,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
76,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.610325315714689 47.711032010809205),3402.6068741984627,3947.104252541031,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
77,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.636428423647954 47.71584807299208),1904.955112544712,1978.1234794228687,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
78,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.642420346954226 47.73688762926393),3794.3824153511664,2928.967433840905,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
79,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.607083491507881 47.71107835713548),3640.399156681678,4188.831337725888,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
80,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.666180849999999 47.675418500000006),3268.073589467801,4337.606869696299,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
81,Kino Kandern,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,,,Kandern,POINT (7.666819200000001 47.713353500000004),1421.5086052252502,328.5594264125103,,,,,,,,foot,,car,,,foot,,car,,,foot,,car,,,,,,1,,base,1,1,8537,137.12,9.16,556.0,23.0
