,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,distance_start_centroid,distance_start_cinema,average duration,15_speed,18_speed,21_speed,average speed,average duration difference to car,15_trip_duration,15_transit_dur,15_walk_share,18_trip_duration,18_transit_dur,18_walk_share,21_trip_duration,21_transit_dur,21_walk_share,average transit duration,average walk share,average changes,area,start_location,15 fastest mode,18 fastest mode,21 fastest mode,15 transit is fastest,18 transit is fastest,21 transit is fastest,15 min cinema dur,15 most accessible cinema,18 min cinema dur,18 most accessible cinema,21 min cinema dur,21 most accessible cinema,15 max cinema dur,15 least accessible cinema,18 max cinema dur,18 least accessible cinema,21 max cinema dur,21 least accessible cinema,area average changes,level,level_dummy,cinemas,population aggr,population density,built-up area,transit departures,transit stops
20,1045.1,448.6,164.5,0.2,1021.1,448.6,164.5,0.2,1053.0,240.5,164.5,1.0,399.88,1788.86,1863.0839260886075,2037.4598908357607,3119.2000000000003,2.13292516247836,2.209198211266676,1.929672184398676,2.090598519381237,2719.3200000000006,1045.1,432.0,64.45745625249984,1021.1,408.00000000000006,66.00732662448868,1053.0,648.0,50.652938029007245,1488.0000000000002,60.372573635331925,1.4,Halle (Saale),POINT (11.96287295539716 51.49670425088552),transit,transit,transit,100.0,100.0,100.0,429.3,Luchs,429.3,Luchs,429.3,Luchs,2500.3,Prisma Cinema Halle-Neustadt,2500.3,Prisma Cinema Halle-Neustadt,1759.8,Prisma Cinema Halle-Neustadt,1.5962783171521038,top,3,6,242083,1792.81,52.92,60209,290
21,3249.26,1791.7,389.56,0.2,3238.1800000000003,1746.34,423.84,0.4,3333.66,1507.92,373.74,0.6,1019.34,5114.9800000000005,4971.432958502648,5883.7158618782505,9821.1,1.8003331490283514,1.8142155881997788,1.7920200916896512,1.802189609639261,8801.76,3249.26,1068.0,67.69164710024009,3238.1800000000003,1068.0,68.27524425403354,3333.66,1452.0,58.45138335013371,3588.0,64.80609156813578,1.2,Halle (Saale),POINT (11.961389749999999 51.43585684999999),transit,transit,transit,100.0,100.0,100.0,2726.7,Bel Etage,2726.7,Bel Etage,2559.9,Bel Etage,3682.0,Luchs,3684.2,Prisma Cinema Halle-Neustadt,4284.2,Prisma Cinema Halle-Neustadt,1.5962783171521038,top,3,6,242083,1792.81,52.92,60209,290
22,3515.96,2058.4,389.56,0.2,3504.9,2013.06,423.84,0.4,3600.44,1774.7,373.74,0.6,1023.44,5362.219999999999,5386.803992626977,6281.962534053025,10621.3,1.7776032863565832,1.789907408718274,1.7682461692089275,1.778585621427928,9597.86,3515.96,1068.0,70.12680714917545,3504.9,1068.0,70.63531539352766,3600.44,1452.0,61.483524388586645,3588.0,67.41521564376326,1.2,Halle (Saale),POINT (11.961134157553321 51.432121968782816),transit,transit,transit,100.0,100.0,100.0,2993.4,Bel Etage,2993.4,Bel Etage,2826.7,Bel Etage,3948.7,Luchs,3951.0,Prisma Cinema Halle-Neustadt,4551.0,Prisma Cinema Halle-Neustadt,1.5962783171521038,top,3,6,242083,1792.81,52.92,60209,290
23,1802.24,545.74,164.5,0.4,1811.08,494.58,164.5,0.2,1896.84,556.3399999999999,164.5,1.2,744.62,3806.96,3511.8399853641968,4553.351525602101,5510.16,2.5706366889390555,2.564034725287658,2.4859706388734137,2.540214017700042,4765.540000000001,1802.24,1092.0,41.028913770358784,1811.08,1152.0,39.06322837618565,1896.84,1176.0,41.97528949028657,3420.0,40.68914387894368,1.8,Halle (Saale),POINT (11.985902229906138 51.45071242634564),transit,transit,transit,100.0,100.0,100.0,1064.3,Bel Etage,1064.3,Bel Etage,1211.5,Bel Etage,2709.4,Prisma Cinema Halle-Neustadt,2753.6,Prisma Cinema Halle-Neustadt,3155.9,Prisma Cinema Halle-Neustadt,1.5962783171521038,top,3,6,242083,1792.81,52.92,60209,290
24,1105.06,544.56,164.5,0.0,1105.06,544.56,164.5,0.0,1142.04,533.54,164.5,0.8,579.68,1538.7199999999998,175.1010033704456,1857.6229443221275,3352.16,1.8104723357639407,1.8104723357639407,1.8139076744283733,1.8116174486520848,2772.48,926.62,396.0,64.33204205254329,926.62,396.0,64.33204205254329,915.6,444.0,61.73805814087298,1236.0,63.467380748653184,0.8,Halle (Saale),POINT (11.969143319740787 51.481824499524365),transit,transit,transit,60.0,60.0,60.0,832.2,Puschkino,832.2,Puschkino,832.2,Puschkino,1448.1,Bel Etage,1448.1,Bel Etage,1568.1,Bel Etage,1.5962783171521038,top,3,6,242083,1792.81,52.92,60209,290
25,912.34,446.74,165.6,0.0,869.3599999999999,439.7600000000001,165.6,0.0,898.1200000000001,488.52,169.6,0.4,398.72,1563.76,707.6085155358363,1873.645885575,2679.8200000000006,1.8283094460845344,1.952430750093308,1.8269890143805447,1.869243070186129,2281.1,807.54,300.0,69.19006636683899,764.5600000000001,264.0,71.09922557005382,817.3199999999999,240.0,76.10021473313473,804.0,72.12983555667586,0.4,Halle (Saale),POINT (11.9784059 51.48151525),transit,transit,transit,60.0,60.0,60.0,690.4,CinemaxX,690.4,CinemaxX,630.4,CinemaxX,1205.6,Prisma Cinema Halle-Neustadt,1205.6,Prisma Cinema Halle-Neustadt,1225.6,Prisma Cinema Halle-Neustadt,1.5962783171521038,top,3,6,242083,1792.81,52.92,60209,290
26,1933.84,693.9399999999999,375.9,0.4,2010.14,693.9399999999999,416.2,0.4,4040.92,634.1600000000001,1546.76,1.2,576.22,2754.72,2169.318496840381,3260.1338978956533,7984.9,1.6150084194648504,1.570545232895935,1.4337707733886402,1.5397748085831418,7408.68,1933.84,864.0,62.507372944906976,2010.14,900.0,62.63844129926279,2124.7200000000003,1860.0,57.95984786571064,3624.0,61.03522070329348,2.0,Halle (Saale),POINT (11.985065343620688 51.46383412303829),transit,transit,transit,100.0,100.0,80.0,943.9,Bel Etage,943.9,Bel Etage,943.9,Bel Etage,2740.5,Luchs,3122.0,Luchs,13712.5,Luchs,1.5962783171521038,top,3,6,242083,1792.81,52.92,60209,290
27,915.92,451.42,164.5,0.0,915.92,451.42,164.5,0.0,883.78,431.2799999999999,164.5,0.4,381.18,1618.7,508.4302296477164,1889.115418492216,2715.62,2.006237406755353,2.006237406755353,2.097374845779303,2.0366165530966702,2334.44,915.92,300.0,69.20165452467685,915.92,300.0,69.20165452467685,883.78,288.0,69.12757170176752,888.0,69.17696025037374,0.4,Halle (Saale),POINT (11.962912486212085 51.483341463832744),transit,transit,transit,100.0,100.0,100.0,615.0,Puschkino,615.0,Puschkino,615.0,Puschkino,1061.3,Prisma Cinema Halle-Neustadt,1061.3,Prisma Cinema Halle-Neustadt,1050.9,Bel Etage,1.5962783171521038,top,3,6,242083,1792.81,52.92,60209,290
28,1735.06,495.16,375.9,0.4,1811.36,495.16,416.2,0.4,4188.62,644.6600000000001,1671.9599999999998,1.6,576.24,2486.8,1731.803424848648,2870.080097175027,7735.039999999999,1.556527432117261,1.5096327095715467,1.1245103258907307,1.3968901558598463,7158.8,1735.06,864.0,58.513619876228255,1811.36,900.0,58.76127497132222,2161.6400000000003,1872.0,61.21196762056767,3636.0,59.49562082270605,2.4,Halle (Saale),POINT (11.981460247413933 51.46706377099732),transit,transit,transit,100.0,100.0,60.0,747.6,Bel Etage,747.6,Bel Etage,747.6,Bel Etage,2541.1,Luchs,2922.6,Luchs,13513.1,Luchs,1.5962783171521038,top,3,6,242083,1792.81,52.92,60209,290
29,1320.36,735.8599999999999,164.5,0.2,1296.36,735.8599999999999,164.5,0.2,1372.16,655.66,164.5,0.8,452.6,1978.56,2218.1122318194657,2253.7487775083687,3988.88,1.661773425955808,1.7036235782412466,1.5607788177836492,1.6420586073269017,3536.28,1320.36,420.0,73.3343700526829,1296.36,396.00000000000006,74.78403130139189,1372.16,552.0,68.35739063202789,1368.0000000000002,72.15859732870089,1.2,Halle (Saale),POINT (11.969733311466943 51.50023731986522),transit,transit,transit,100.0,100.0,100.0,680.0,Luchs,680.0,Luchs,620.0,Luchs,2639.4,Prisma Cinema Halle-Neustadt,2639.4,Prisma Cinema Halle-Neustadt,2277.7,Prisma Cinema Halle-Neustadt,1.5962783171521038,top,3,6,242083,1792.81,52.92,60209,290
