,total duration,total changes,speed,fastest mode,fastest overall mode,walk share,population,departure time
57,444.1,0,3.7979768124069184,transit,car,59.46858815582077,1987,18
58,631.5,0,1.9138421357333808,transit,car,80.99762470308788,396,18
59,867.9,0,1.5396428535826836,transit,car,65.43380573798825,1987,18
60,1210.6,0,0.8815430705719998,foot,car,30.61291921361309,4293,18
61,753.7,0,0.981555410529738,foot,car,84.0785458405201,4433,18
62,994.9,0,0.9318353158716832,foot,car,69.84621570007037,1151,18
63,639.8,0,1.8805697828386716,transit,car,81.24413879337293,396,18
64,1789.6,0,1.4029397559942614,transit,car,36.29861421546715,1384,18
65,1016.7,0,0.9387442679864804,foot,car,70.49277072882856,1151,18
66,726.9,0,1.1262230555846482,foot,car,75.23730912092446,4433,18
67,871.0,0,0.9475040122392112,foot,car,86.22273249138921,4433,18
68,233.8,0,1.028292248278647,foot,car,48.67408041060735,1039,18
69,3005.0,1,0.436592654459177,foot,car,10.149750415973378,3723,18
70,1709.3,0,1.6413194375755538,transit,car,33.30603170888668,985,18
71,1266.4,0,0.8874449894335215,foot,car,33.67024636765634,4293,18
72,787.0,0,1.082073486669747,foot,car,77.12833545108006,4433,18
73,514.3,0,1.1439873605495925,transit,car,76.66731479681121,1039,18
74,544.7,0,1.983194238825946,transit,car,66.95428676335597,4433,18
75,965.0,0,1.15091990852906,foot,car,81.34715025906735,1151,18
76,596.8,0,0.9495225641584992,foot,car,79.89276139410188,4433,18
77,535.8,0,1.96981648901658,transit,car,66.40537513997761,4433,18
78,1034.0,0,0.6625361373617588,foot,car,82.59187620889747,1039,18
79,945.2,0,1.146377185852223,foot,car,80.95641134151502,1151,18
80,703.0,0,1.5573264775075544,transit,car,74.3954480796586,4433,18
81,1220.2,0,0.8632152860196666,foot,car,31.15882642189805,4293,18
82,783.5,0,1.1543004778387664,foot,car,77.02616464582003,1151,18
83,2084.2,0,1.2694510294520875,foot,car,51.06035889070147,1705,18
84,777.9,0,1.0466052968392134,foot,car,76.86077902043964,4433,18
85,264.6,0,0.7379437895294197,foot,car,54.64852607709751,1039,18
86,1134.0,0,0.6362641261423313,foot,car,36.507936507936506,4293,18
87,1057.1,0,0.54619308167442,foot,car,26.21322486046732,4433,18
88,578.4,0,0.8317717668964424,foot,car,68.87966804979253,4433,18
89,757.4,0,0.89964878878622,foot,car,84.15632426723,4433,18
90,1216.8,0,0.8605549356490073,foot,car,30.96646942800789,4293,18
91,626.0,0,2.971075284759172,transit,car,71.24600638977635,1987,18
92,655.5,0,2.089377823134228,transit,car,81.6933638443936,396,18
93,946.3,0,1.095176873972952,foot,car,80.97854802916622,1151,18
