,total duration,total changes,speed,fastest mode,fastest overall mode,walk share,population,departure time
53,4162.7,0.0,0.597071692467174,foot,car,49.551973478751776,896,15
54,6776.6,1.0,0.5727844269255107,foot,car,62.813210164389226,478,15
55,4030.1,0.0,0.6098014828077152,foot,car,44.91451825016749,896,15
56,6831.3,1.0,0.5570056882288367,foot,car,63.110974485090686,478,15
57,6847.9,1.0,0.5534566969811431,foot,car,63.20039720206194,478,15
58,4081.7,0.0,0.7648309653382319,foot,car,48.55084891099297,933,15
59,4601.8,0.0,0.642769482229526,foot,car,54.3656829936112,933,15
60,4156.2,0.0,0.608102819438819,foot,car,49.473076367836,896,15
61,3918.3,0.0,0.7250170087763735,foot,car,46.405328841589466,933,15
62,792.6,0.0,1.2675908642200604,transit,car,92.42997728993186,0,15
63,935.9,0.0,3.143604814793791,transit,car,61.53435196067956,13,15
64,6419.7,0.0,0.4000024782777178,foot,car,59.81120613112762,896,15
65,4045.3,0.0,0.611617923474875,foot,car,45.12149902355821,90,15
66,6851.6,1.0,0.5513362400737171,foot,car,63.22026971802207,478,15
67,1141.6,0.0,3.14558764378289,transit,car,68.46531184302732,13,15
68,868.8,0.0,3.49572200658054,transit,car,58.56353591160221,13,15
69,957.3,0.0,3.042148984391746,transit,car,62.39423378251332,13,15
70,4147.7,0.0,0.5633212131119446,foot,car,49.36953010101985,896,15
71,1415.3,0.0,1.58480867760819,transit,car,91.52123224758002,896,15
72,636.8,0.0,0.6814844966640514,foot,car,90.5778894472362,1179,15
73,4243.9,0.0,0.6058386784529863,foot,car,50.51721294092698,13,15
74,6804.8,1.0,0.5635987601313998,foot,car,62.96731718786739,478,15
75,4693.1,1.0,0.9854968957633646,foot,car,48.861093946432,0,15
76,6683.9,0.0,0.4278973743337745,foot,car,61.39978156465536,933,15
77,4743.9,0.0,0.6710269285358096,foot,car,55.73262505533423,933,15
78,6553.7,0.0,0.4188877692997457,foot,car,60.63292491264477,933,15
79,6838.4,1.0,0.5544803157313044,foot,car,63.14927468413664,478,15
80,4388.8,0.0,0.6407375233587063,foot,car,52.1509296390813,933,15
81,6818.4,1.0,0.5600782174359104,foot,car,63.041182682154165,478,15
82,4134.6,0.0,0.5984950761258568,foot,car,46.30677695544913,896,15
83,4134.8,0.0,0.604062048670618,foot,car,49.21157008803328,896,15
84,3109.2,1.0,1.765305783148924,transit,car,18.95021227325357,3,15
85,6727.0,1.0,0.5833154057574098,foot,car,62.53902185223725,478,15
86,4302.4,0.0,0.6163541166670121,foot,car,51.190033469691336,90,15
87,4678.2,0.0,0.6690601330443919,foot,car,55.11094010516865,933,15
88,590.2,0.0,0.8500433505544172,foot,car,89.83395459166384,1179,15
89,4173.7,0.0,0.5643182169357911,foot,car,49.684931835062415,896,15
90,6376.2,0.0,0.392242231781268,foot,car,59.537028324080175,896,15
91,947.0,0.0,3.087210092087663,transit,car,61.98521647307286,13,15
