,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,distance_start_centroid,distance_start_cinema,average duration,15_speed,18_speed,21_speed,average speed,average duration difference to car,15_trip_duration,15_transit_dur,15_walk_share,18_trip_duration,18_transit_dur,18_walk_share,21_trip_duration,21_transit_dur,21_walk_share,average transit duration,average walk share,population,cinemas,population aggr,population density,built-up area,transit departures,transit stops,area,osm_cinemas,start_location,15 transit is reasonable,18 transit is reasonable,21 transit is reasonable,15 min cinema dur,15 most accessible cinema,18 min cinema dur,18 most accessible cinema,21 min cinema dur,21 most accessible cinema,15 max cinema dur,15 least accessible cinema,18 max cinema dur,18 least accessible cinema,21 max cinema dur,21 least accessible cinema,average changes,area average changes,level,level_dummy
0,845.3,267.45,157.85,0.0,780.05,142.2,157.85,0.0,899.5500000000001,379.35,160.2,0.0,317.0,862.65,5633.452374043448,911.8920169063148,2524.9,0.8780693169464431,0.968823338591276,0.8217483024547501,0.8895469859974897,2207.9,668.3,420.0,54.62298859685629,603.05,480.0,45.13079185608456,711.85,360.0000000000001,68.04960724886129,1260.0,167.80338770180214,4530.5,2.0,47610.0,574.03,24.95,6234.0,90.0,Landau in der Pfalz,2,POINT (8.115673491812512 49.19820397155789),50.0,50.0,50.0,535.3,Universum Kinocenter,535.3,Universum Kinocenter,556.7,Universum Kinocenter,1155.3,Filmwelt Landau,1024.8,Filmwelt Landau,1242.4,Filmwelt Landau,0.0,0.44387755102040816,mid,2
1,701.2,303.35,157.85,0.0,642.8,182.6,160.2,0.0,720.8,170.6,160.2,0.0,313.55,1020.8,5484.237745156789,1135.030111774668,2064.8,1.4626996424736445,1.5984004934146423,1.4262390087160646,1.495779714868117,1751.25,684.8499999999999,240.0,71.18902864932747,626.5,300.0,57.88330069161492,674.5,390.0,50.13918016204782,930.0,179.2115095029902,4154.0,2.0,47610.0,574.03,24.95,6234.0,90.0,Landau in der Pfalz,2,POINT (8.109358799999999 49.19468679999999),50.0,50.0,50.0,460.6,Universum Kinocenter,460.5,Universum Kinocenter,520.5,Universum Kinocenter,941.8,Filmwelt Landau,825.1,Filmwelt Landau,921.1,Filmwelt Landau,0.0,0.44387755102040816,mid,2
2,921.35,431.15,160.2,0.0,1199.85,371.65,528.2,0.0,1264.95,346.75,528.2,0.0,277.1,822.15,5606.9895542400345,862.1115901800433,3386.15,0.8373157224448091,0.5911716157636255,0.5640078236010204,0.6641650539364852,3109.05,568.2,330.00000000000006,67.49455946466095,797.1,300.0,77.33499344097342,822.15,390.0,71.51907243383938,1020.0,216.34862533947376,5653.5,2.0,47610.0,574.03,24.95,6234.0,90.0,Landau in der Pfalz,2,POINT (8.114063257142952 49.19702713679676),50.0,50.0,0.0,799.3,Universum Kinocenter,898.5,Universum Kinocenter,958.5,Universum Kinocenter,1043.4,Filmwelt Landau,1501.2,Filmwelt Landau,1571.4,Filmwelt Landau,0.0,0.44387755102040816,mid,2
3,894.8499999999999,330.65000000000003,264.2,0.0,1255.8,187.25,588.55,0.0,1162.2,378.0,424.2000000000001,0.0,283.15,729.25,5789.81852994908,786.953443893848,3312.85,0.7342760515417657,0.4781619180005258,0.5149258950663287,0.5757879548695402,3029.7,610.6999999999999,299.99999999999994,67.80674713772373,729.25,480.0000000000001,65.376154809994,729.25,360.0,75.37799020890614,1140.0,208.56089215662388,4530.5,2.0,47610.0,574.03,24.95,6234.0,90.0,Landau in der Pfalz,2,POINT (8.11615755 49.19612099999999),50.0,0.0,0.0,668.4,Universum Kinocenter,668.4,Universum Kinocenter,402.7,Universum Kinocenter,1121.3,Filmwelt Landau,1843.2,Filmwelt Landau,1921.7,Filmwelt Landau,0.0,0.44387755102040816,mid,2
4,953.5,465.65,157.85,0.0,977.15,465.65,211.5,0.0,997.55,426.05,211.5,0.0,324.3,858.1,5608.8155479712805,909.34308522224,2928.2,0.8250819677840496,0.8352357981835814,0.8144264917866246,0.8249147525847518,2603.9,655.25,330.0,69.96745411167653,640.0,300.0,71.38502037252712,655.25,360.00000000000006,66.82754553994708,990.0,208.18002002415076,2407.0,2.0,47610.0,574.03,24.95,6234.0,90.0,Landau in der Pfalz,2,POINT (8.115137773909515 49.19806543842663),50.0,50.0,50.0,756.0,Universum Kinocenter,833.8,Universum Kinocenter,844.1,Universum Kinocenter,1151.0,Filmwelt Landau,1120.5,Filmwelt Landau,1151.0,Filmwelt Landau,0.0,0.44387755102040816,mid,2
5,716.9,346.7,160.2,0.0,863.25,433.05,160.2,0.0,1070.7,550.5,160.2,0.0,382.9,1150.3000000000002,5846.033923735532,1207.717367642974,2650.8500000000004,1.6368532581630708,1.3593830688763622,1.107729359064939,1.3679885620347907,2267.95,716.9,210.0,73.46435811946924,863.25,269.99999999999994,71.97218671569053,1053.35,359.99999999999994,70.26584116961135,839.9999999999999,215.70238600477117,3650.5,2.0,47610.0,574.03,24.95,6234.0,90.0,Landau in der Pfalz,2,POINT (8.110049977166405 49.19017828833361),100.0,100.0,50.0,597.0,Universum Kinocenter,720.9,Universum Kinocenter,780.9,Universum Kinocenter,836.8,Filmwelt Landau,1005.6,Filmwelt Landau,1360.5,Filmwelt Landau,0.0,0.44387755102040816,mid,2
6,1368.15,343.7,244.45,0.5,1080.0,405.35,254.65,0.0,1120.7,338.85,421.85,0.0,413.35,1000.15,5397.147564534484,1071.5683349774008,3568.8500000000004,0.837057821190064,0.8984152325242701,0.817304957697555,0.8509260038039629,3155.4999999999995,762.4,780.0,42.587646539343325,762.4,420.0,65.58403305859258,869.9,360.0,71.80917841293045,1560.0,179.98085801086637,4907.0,2.0,47610.0,574.03,24.95,6234.0,90.0,Landau in der Pfalz,2,POINT (8.111555241647704 49.197966659676695),50.0,50.0,50.0,1253.8,Filmwelt Landau,906.2,Universum Kinocenter,772.6,Universum Kinocenter,1482.5,Universum Kinocenter,1253.8,Filmwelt Landau,1468.8,Filmwelt Landau,0.5,0.44387755102040816,mid,2
7,793.6,379.4,264.2,0.0,1465.85,397.3,588.55,0.0,1226.65,442.45,424.2000000000001,0.0,234.55,767.4000000000001,5975.182440178258,808.3688613609461,3486.0999999999995,1.1167017293801582,0.5023196905245138,0.788187571574875,0.802402997159849,3251.5499999999997,486.1,150.0,81.27108881217686,767.4000000000001,480.0,70.80189106652583,767.4000000000001,360.0,75.70804701178241,990.0,227.7810268904851,6030.0,2.0,47610.0,574.03,24.95,6234.0,90.0,Landau in der Pfalz,2,POINT (8.116937957401461 49.19394016975103),50.0,0.0,0.0,688.6,Filmwelt Landau,898.6,Universum Kinocenter,348.2,Universum Kinocenter,898.6,Universum Kinocenter,2033.1,Filmwelt Landau,2105.1,Filmwelt Landau,0.0,0.44387755102040816,mid,2
8,1000.05,428.55,211.5,0.0,982.3,470.8,211.5,0.0,950.4,348.9,211.5,0.0,365.0,940.35,5550.415299943896,1007.1213721276532,2932.75,0.8818184814749965,0.9025902272186112,0.9431754068480244,0.909194705180544,2567.75,740.0,360.0,67.89715454162115,722.25,299.99999999999994,72.17047506985321,690.35,390.0,63.15113389548482,1050.0,203.2187635069592,660.0,2.0,47610.0,574.03,24.95,6234.0,90.0,Landau in der Pfalz,2,POINT (8.115199700000002 49.19911675000001),50.0,50.0,50.0,761.8,Universum Kinocenter,761.8,Universum Kinocenter,761.8,Universum Kinocenter,1238.3,Filmwelt Landau,1202.8,Filmwelt Landau,1139.0,Filmwelt Landau,0.0,0.44387755102040816,mid,2
9,1170.8000000000002,59.3,211.5,0.0,1165.75,234.25,211.5,0.0,2513.9,463.8,130.1,1.0,471.9,1620.2,5381.740936766667,1806.8324879273785,5172.700000000001,1.505121494650794,1.5112881407636922,0.9447685511156408,1.5059632498752196,4631.300000000001,1170.8000000000002,900.0,24.52126184811881,1165.75,720.0,42.15494835600767,1620.2,1920.0,23.624646962886352,4200.0,52.118704432421474,4530.5,2.0,47610.0,574.03,24.95,6234.0,90.0,Landau in der Pfalz,2,POINT (8.119029849999999 49.20749880000001),100.0,100.0,0.0,1012.2,Universum Kinocenter,1002.1,Universum Kinocenter,2513.9,Filmwelt Landau,1329.4,Filmwelt Landau,1329.4,Filmwelt Landau,2513.9,Filmwelt Landau,1.0,0.44387755102040816,mid,2
