,Unnamed: 0.1,field_1,Unnamed: 0,cinema_name,15_total_route,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_route,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_route,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,example_for,start_location,distance_start_centroid,distance_start_cinema,geometry
36,36,6,0.0,CasaBlanca Art House,CasaBlanca Art House_BadSodenBahnhofBusNMTZ_15.csv,496.9,335.2,41.7,0,CasaBlanca Art House_BadSodenBahnhofBusNMTZ_18.csv,496.9,335.2,41.7,0,CasaBlanca Art House_BadSodenBahnhofBusNMTZ_21.csv,496.9,335.2,41.7,0,218.6,171.5,Bad Soden am Taunus,POINT (8.499794473169814 50.142798630518804),1390.6276745142573,217.88887756534203,
37,37,7,0.0,CasaBlanca Art House,CasaBlanca Art House_BadSodenRosenthalstraßeVSulzbach_15.csv,999.4,657.7,41.7,0,CasaBlanca Art House_BadSodenRosenthalstraßeVSulzbach_18.csv,999.4,657.7,41.7,0,CasaBlanca Art House_BadSodenRosenthalstraßeVSulzbach_21.csv,999.4,657.7,41.7,0,184.1,854.1,Bad Soden am Taunus,POINT (8.51230965 50.140102850000005),2244.477284175756,989.1543803546062,
38,38,8,0.0,CasaBlanca Art House,CasaBlanca Art House_BadSodenReitplatzNSchwalbach_15.csv,360.7,199.0,41.7,0,CasaBlanca Art House_BadSodenReitplatzNSchwalbach_18.csv,360.7,199.0,41.7,0,CasaBlanca Art House_BadSodenReitplatzNSchwalbach_21.csv,360.7,199.0,41.7,0,70.7,310.8,Bad Soden am Taunus,POINT (8.50517017056588 50.14451253247252),1542.4121916563383,336.7214241412298,
39,39,9,0.0,CasaBlanca Art House,CasaBlanca Art House_BadSodenThermalbadVReitplatz_15.csv,354.3,192.6,41.7,0,CasaBlanca Art House_BadSodenThermalbadVReitplatz_18.csv,354.3,192.6,41.7,0,CasaBlanca Art House_BadSodenThermalbadVReitplatz_21.csv,354.3,192.6,41.7,0,64.6,351.8,Bad Soden am Taunus,POINT (8.50335677925128 50.14178943347315),1643.042792011226,384.78926213397233,
40,40,0,0.0,CasaBlanca Art House,CasaBlanca Art House_BadSodenBahnhofD_SalinenNKoe(E)_15.csv,726.9,235.1,431.8,0,CasaBlanca Art House_BadSodenBahnhofD_SalinenNKoe(E)_18.csv,672.6,233.7,258.9,0,CasaBlanca Art House_BadSodenBahnhofD_SalinenNKoe(E)_21.csv,672.6,233.7,258.9,0,129.7,618.0,Bad Soden am Taunus,POINT (8.5083612 50.14053110000001),1997.304077236873,730.7705254689107,
41,41,1,0.0,CasaBlanca Art House,CasaBlanca Art House_BadSodenFriedhofVFalkenstr_15.csv,1315.3,202.0,273.3,0,CasaBlanca Art House_BadSodenFriedhofVFalkenstr_18.csv,1315.3,202.0,273.3,0,CasaBlanca Art House_BadSodenFriedhofVFalkenstr_21.csv,3952.8,202.0,270.8,0,242.0,951.2,Bad Soden am Taunus,POINT (8.500076050000002 50.13542605),2100.516219394784,1032.6414387382715,
42,42,2,0.0,CasaBlanca Art House,CasaBlanca Art House_BadSodenRosenthalstraßeNSulzbach_15.csv,1019.3,527.5,431.8,0,CasaBlanca Art House_BadSodenRosenthalstraßeNSulzbach_18.csv,965.0,526.1,258.9,0,CasaBlanca Art House_BadSodenRosenthalstraßeNSulzbach_21.csv,965.0,526.1,258.9,0,207.5,910.5,Bad Soden am Taunus,POINT (8.513233469689604 50.13901184737268),2371.765283476326,1110.6377117305428,
43,43,3,0.0,CasaBlanca Art House,CasaBlanca Art House_BadSodenRosenthalstraßeVSulzbach_15.csv,1325.8,984.1,41.7,0,CasaBlanca Art House_BadSodenRosenthalstraßeVSulzbach_18.csv,1325.8,984.1,41.7,0,CasaBlanca Art House_BadSodenRosenthalstraßeVSulzbach_21.csv,1325.8,984.1,41.7,0,332.6,1022.0,Bad Soden am Taunus,POINT (8.5138822759565 50.14212706889635),2208.5320832909083,1000.6314055153885,
44,44,4,0.0,CasaBlanca Art House,CasaBlanca Art House_BadSodenBahnhofB_KönigstVkoe(E)_15.csv,1369.4,367.7,41.7,1,CasaBlanca Art House_BadSodenBahnhofB_KönigstVkoe(E)_18.csv,1528.2,414.9,273.3,0,CasaBlanca Art House_BadSodenBahnhofB_KönigstVkoe(E)_21.csv,4165.7,414.9,270.8,0,164.8,624.8,Bad Soden am Taunus,POINT (8.500843215553296 50.13880459550313),1796.4502912608743,657.1532125695404,
45,45,5,0.0,CasaBlanca Art House,CasaBlanca Art House_BadSodenNiederhofheimerStrNBahnhof_15.csv,1104.0,316.4,67.6,0,CasaBlanca Art House_BadSodenNiederhofheimerStrNBahnhof_18.csv,1104.0,316.4,67.6,0,CasaBlanca Art House_BadSodenNiederhofheimerStrNBahnhof_21.csv,3834.3,316.4,157.9,0,209.6,870.2,Bad Soden am Taunus,POINT (8.496675052657219 50.13615601921039),1932.3044642074983,988.9582941199392,
46,46,6,0.0,CasaBlanca Art House,CasaBlanca Art House_SulzbachEichwaldhallenVNEichwaldhall._15.csv,798.8,307.0,431.8,0,CasaBlanca Art House_SulzbachEichwaldhallenVNEichwaldhall._18.csv,744.5,305.6,258.9,0,CasaBlanca Art House_SulzbachEichwaldhallenVNEichwaldhall._21.csv,744.5,305.6,258.9,0,140.7,690.0,Bad Soden am Taunus,POINT (8.509789172682298 50.14006891542394),2107.8170798122765,842.5811574498027,
47,47,7,0.0,CasaBlanca Art House,CasaBlanca Art House_BadSodenTheodor-Heuss-SchuleVAltenheim_15.csv,975.4,483.6,431.8,0,CasaBlanca Art House_BadSodenTheodor-Heuss-SchuleVAltenheim_18.csv,921.1,482.2,258.9,0,CasaBlanca Art House_BadSodenTheodor-Heuss-SchuleVAltenheim_21.csv,921.1,482.2,258.9,0,191.0,866.5,Bad Soden am Taunus,POINT (8.512652595094949 50.13958324117748),2299.528787969758,1040.6901434411238,
48,48,8,0.0,CasaBlanca Art House,CasaBlanca Art House_BadSodenAltenheimNT-Heuss-Schule_15.csv,752.0,260.2,431.8,0,CasaBlanca Art House_BadSodenAltenheimNT-Heuss-Schule_18.csv,697.7,258.8,258.9,0,CasaBlanca Art House_BadSodenAltenheimNT-Heuss-Schule_21.csv,697.7,258.8,258.9,0,131.3,643.2,Bad Soden am Taunus,POINT (8.50877995 50.139980400000006),2060.60146400116,793.3030828077107,
49,49,9,0.0,CasaBlanca Art House,CasaBlanca Art House_BadSodenAmCarlusbaumNLiederbach_15.csv,886.8,159.2,67.6,0,CasaBlanca Art House_BadSodenAmCarlusbaumNLiederbach_18.csv,566.6,404.9,41.7,0,CasaBlanca Art House_BadSodenAmCarlusbaumNLiederbach_21.csv,566.6,404.9,41.7,0,147.8,413.5,Bad Soden am Taunus,POINT (8.497667899041469 50.14065956687855),1503.659194751108,492.7905338639672,
