,Unnamed: 0.1,field_1,Unnamed: 0,cinema_name,15_total_route,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_route,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_route,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,example_for,start_location,distance_start_centroid,distance_start_cinema,geometry
52,52,2,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,GabelsbergerstrSchulgasse_15.csv",935.3,434.4,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,368.9,1047.9,Aue-Bad Schlema,POINT (12.712243056084183 50.59553955828479),2274.1052932687385,983.6270572261176,
53,53,3,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Linden-Bergmannstr_15.csv",789.2,348.3,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,361.5,881.2,Aue-Bad Schlema,POINT (12.708724766159001 50.59407749893435),2144.495464167562,831.1511641158276,
54,54,4,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Bahnhofsvorplatz_15.csv",1271.2,830.3,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,179.7,712.6,Aue-Bad Schlema,POINT (12.700465788897557 50.58482806005694),2537.632277565963,770.8145262148507,
55,55,5,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Robert-Schumann-Platz_15.csv",807.8,306.9,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,377.7,776.0,Aue-Bad Schlema,POINT (12.701601197335513 50.59108696846506),1998.0147928929168,818.4981964645592,
56,56,6,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Agricolastr_15.csv",984.6,483.7,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,340.6,332.4,Aue-Bad Schlema,POINT (12.711663989262318 50.589703220456926),2607.573606931398,333.8040080395297,
57,57,7,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Robert-Schumann-Platz_15.csv",703.1,202.2,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,368.1,677.0,Aue-Bad Schlema,POINT (12.708220419505045 50.59220862121598),2241.3039146412043,637.8471099699062,
58,58,8,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Postplatz_15.csv",1167.4,480.0,567.4,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,418.1,874.4,Aue-Bad Schlema,POINT (12.705113529211072 50.59381278901013),1957.9143112307925,888.0695099440068,
59,59,9,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,BockauerTalstraße_15.csv",961.8,392.3,449.5,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,260.7,1077.8,Aue-Bad Schlema,POINT (12.695601247600832 50.58891544894217),1976.8238378932124,1112.0811660738725,
60,60,0,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Brünlasberg_15.csv",1709.2,1268.3,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,371.1,1745.3,Aue-Bad Schlema,POINT (12.688866793144639 50.594822769790404),1189.3210088398014,1802.8330115873048,
61,61,1,0.0,Nickel-Odeon Kino-Center,Nickel-Odeon Kino-Center_Auestation_15.csv,504.7,63.8,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,457.0,716.7,Aue-Bad Schlema,POINT (12.703582650811832 50.59146745402354),2058.2535582768096,739.5934994064859,
62,62,2,0.0,Nickel-Odeon Kino-Center,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,608.0,2949.3,Aue-Bad Schlema,POINT (12.70964641661721 50.61487699426876),2134.886390716276,3132.534446963916,
63,63,3,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,DittersdorferWegPrießnitz_15.csv",925.7,424.8,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,385.7,467.8,Aue-Bad Schlema,POINT (12.71071855867501 50.590474546741966),2500.869840969984,415.7248517198018,
