,Unnamed: 0.1,field_1,Unnamed: 0,cinema_name,15_total_route,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_route,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_route,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,example_for,start_location,distance_start_centroid,distance_start_cinema,geometry
54,54,14,0.0,Filmwelt Landau,Filmwelt Landau_Landau(Pfalz)centraltrainstation_15.csv,1686.7,505.7,1061.0,0,Filmwelt Landau_Landau(Pfalz)centraltrainstation_18.csv,1686.7,505.7,1061.0,0.0,Filmwelt Landau_Landau(Pfalz)centraltrainstation_21.csv,1746.7,505.7,1061.0,0.0,362.6,1550.1,Landau in der Pfalz,POINT (8.123306 49.20293875000001),5868.783532202019,1788.58295846771,
55,55,15,1.0,Universum Kinocenter,Universum Kinocenter_Landau(Pfalz)centraltrainstation_15.csv,871.3,505.7,185.6,1,Universum Kinocenter_Landau(Pfalz)centraltrainstation_18.csv,871.3,505.7,185.6,1.0,Universum Kinocenter_Landau(Pfalz)centraltrainstation_21.csv,876.0,505.7,190.3,0.0,329.1,945.9,Landau in der Pfalz,POINT (8.123306 49.20293875000001),5868.783532202019,924.007115179736,
56,56,16,0.0,Filmwelt Landau,"Filmwelt Landau_Landau,Annweilerstraße_15.csv",2689.9,459.8,130.1,1,"Filmwelt Landau_Landau,Annweilerstraße_18.csv",2569.9,459.8,130.1,2.0,"Filmwelt Landau_Landau,Annweilerstraße_21.csv",3949.9,459.8,130.1,1.0,682.2,2917.0,Landau in der Pfalz,POINT (8.088060549999998 49.19715195),4165.069390293234,3353.336345894784,
57,57,17,1.0,Universum Kinocenter,"Universum Kinocenter_Landau,Annweilerstraße_15.csv",1104.9,286.6,398.3,0,"Universum Kinocenter_Landau,Annweilerstraße_18.csv",1104.9,286.6,398.3,0.0,"Universum Kinocenter_Landau,Annweilerstraße_21.csv",1104.9,286.6,398.3,0.0,534.2,1562.6,Landau in der Pfalz,POINT (8.088060549999998 49.19715195),4165.069390293234,1960.3290266220224,
58,58,18,0.0,Filmwelt Landau,"Filmwelt Landau_Landau,Synagogenmahnmal_15.csv",1048.0,497.9,130.1,0,"Filmwelt Landau_Landau,Synagogenmahnmal_18.csv",1459.2,321.1,658.1,0.0,"Filmwelt Landau_Landau,Synagogenmahnmal_21.csv",1372.5,114.4,658.1,0.0,424.5,1731.4,Landau in der Pfalz,POINT (8.10871045276546 49.195946384122),5360.887899701446,1910.498865166528,
59,59,19,1.0,Universum Kinocenter,"Universum Kinocenter_Landau,Synagogenmahnmal_15.csv",1328.2,703.0,565.2,0,"Universum Kinocenter_Landau,Synagogenmahnmal_18.csv",786.3,347.1,379.2,0.0,"Universum Kinocenter_Landau,Synagogenmahnmal_21.csv",652.7,347.1,185.6,0.0,276.5,352.3,Landau in der Pfalz,POINT (8.10871045276546 49.195946384122),5360.887899701446,462.4251845109269,
60,60,0,0.0,Filmwelt Landau,"Filmwelt Landau_Landau,Finanzamt_15.csv",1284.1,374.0,130.1,0,"Filmwelt Landau_Landau,Finanzamt_18.csv",1284.1,374.0,130.1,0.0,"Filmwelt Landau_Landau,Finanzamt_21.csv",1438.5,180.4,658.1,0.0,487.4,1667.4,Landau in der Pfalz,POINT (8.111792295696155 49.19734091482666),5450.805881683149,1801.7756683546409,
61,61,1,1.0,Universum Kinocenter,"Universum Kinocenter_Landau,Finanzamt_15.csv",1443.0,817.8,565.2,0,"Universum Kinocenter_Landau,Finanzamt_18.csv",848.1,408.9,379.2,0.0,"Universum Kinocenter_Landau,Finanzamt_21.csv",714.5,408.9,185.6,0.0,339.3,225.9,Landau in der Pfalz,POINT (8.111792295696155 49.19734091482666),5450.805881683149,241.9499124645126,
62,62,2,0.0,Filmwelt Landau,"Filmwelt Landau_Landau,QuartierVauban_15.csv",1045.8,555.7,130.1,0,"Filmwelt Landau_Landau,QuartierVauban_18.csv",2267.6,457.5,130.1,2.0,"Filmwelt Landau_Landau,QuartierVauban_21.csv",3543.2,844.4,778.8,1.0,357.3,1400.4,Landau in der Pfalz,POINT (8.113810395777772 49.194433448810145),5758.8140348733805,1503.7189899000414,
63,63,3,1.0,Universum Kinocenter,"Universum Kinocenter_Landau,QuartierVauban_15.csv",806.0,555.7,190.3,0,"Universum Kinocenter_Landau,QuartierVauban_18.csv",767.8,457.5,190.3,0.0,"Universum Kinocenter_Landau,QuartierVauban_21.csv",461.1,155.5,185.6,0.0,209.3,281.9,Landau in der Pfalz,POINT (8.113810395777772 49.194433448810145),5758.8140348733805,263.580490478225,
64,64,4,0.0,Filmwelt Landau,"Filmwelt Landau_Landau,DeutschesTor_15.csv",1855.2,57.1,658.1,0,"Filmwelt Landau_Landau,DeutschesTor_18.csv",1855.2,57.1,658.1,0.0,"Filmwelt Landau_Landau,DeutschesTor_21.csv",3160.4,461.6,778.8,1.0,540.6,2182.3,Landau in der Pfalz,POINT (8.11836848464402 49.207715754121274),5328.072865149119,2416.419757442749,
65,65,5,1.0,Universum Kinocenter,"Universum Kinocenter_Landau,DeutschesTor_15.csv",1096.3,57.1,379.2,0,"Universum Kinocenter_Landau,DeutschesTor_18.csv",999.9,407.0,292.9,0.0,no routes possible to this cinema,,,,,401.7,1053.7,Landau in der Pfalz,POINT (8.11836848464402 49.207715754121274),5328.072865149119,1251.5922355495825,
66,66,6,0.0,Filmwelt Landau,"Filmwelt Landau_Landau,Finanzamt_15.csv",1376.1,466.0,130.1,0,"Filmwelt Landau_Landau,Finanzamt_18.csv",1575.0,664.9,130.1,0.0,"Filmwelt Landau_Landau,Finanzamt_21.csv",2259.7,1001.6,658.1,0.0,467.4,2035.1,Landau in der Pfalz,POINT (8.1168986 49.20522334999999),5338.469988025741,2216.7437182882272,
67,67,7,1.0,Universum Kinocenter,"Universum Kinocenter_Landau,Finanzamt_15.csv",1771.0,1145.8,565.2,0,"Universum Kinocenter_Landau,Finanzamt_18.csv",1631.8,1113.5,398.3,0.0,"Universum Kinocenter_Landau,Finanzamt_21.csv",1691.8,1113.5,398.3,0.0,328.5,794.8,Landau in der Pfalz,POINT (8.1168986 49.20522334999999),5338.469988025741,960.0552595841287,
68,68,8,0.0,Filmwelt Landau,"Filmwelt Landau_Landau,Synagogenmahnmal_15.csv",1566.7,308.6,658.1,0,"Filmwelt Landau_Landau,Synagogenmahnmal_18.csv",1653.6,515.5,658.1,0.0,"Filmwelt Landau_Landau,Synagogenmahnmal_21.csv",1566.7,308.6,658.1,0.0,502.2,1760.4,Landau in der Pfalz,POINT (8.11196285987154 49.19893606630535),5362.037581241356,1901.49538284381,
69,69,9,1.0,Universum Kinocenter,"Universum Kinocenter_Landau,Synagogenmahnmal_15.csv",1568.7,943.5,565.2,0,"Universum Kinocenter_Landau,Synagogenmahnmal_18.csv",973.8,534.6,379.2,0.0,"Universum Kinocenter_Landau,Synagogenmahnmal_21.csv",840.2,534.6,185.6,0.0,363.3,302.1,Landau in der Pfalz,POINT (8.11196285987154 49.19893606630535),5362.037581241356,332.254009572893,
70,70,10,0.0,Filmwelt Landau,"Filmwelt Landau_Landau,UniAlterMeßplatz_15.csv",1464.1,554.0,130.1,0,"Filmwelt Landau_Landau,UniAlterMeßplatz_18.csv",1642.3,504.2,658.1,0.0,"Filmwelt Landau_Landau,UniAlterMeßplatz_21.csv",1286.4,496.3,130.1,0.0,437.1,1500.2,Landau in der Pfalz,POINT (8.116005337653016 49.19763157186173),5688.065431396011,1585.2196350703946,
71,71,11,1.0,Universum Kinocenter,"Universum Kinocenter_Landau,UniAlterMeßplatz_15.csv",909.2,496.3,292.9,0,"Universum Kinocenter_Landau,UniAlterMeßplatz_18.csv",909.2,496.3,292.9,0.0,"Universum Kinocenter_Landau,UniAlterMeßplatz_21.csv",909.2,496.3,292.9,0.0,266.3,153.3,Landau in der Pfalz,POINT (8.116005337653016 49.19763157186173),5688.065431396011,130.2868319851206,
72,72,12,0.0,Filmwelt Landau,"Filmwelt Landau_Landau,Johanneskirche_15.csv",1230.4,93.1,1077.3,0,"Filmwelt Landau_Landau,Johanneskirche_18.csv",1230.4,93.1,1077.3,0.0,"Filmwelt Landau_Landau,Johanneskirche_21.csv",1277.4,683.0,534.4,0.0,222.8,871.9,Landau in der Pfalz,POINT (8.13432676108068 49.195914865759704),6936.705940587853,914.2207757993972,
73,73,13,1.0,Universum Kinocenter,"Universum Kinocenter_Landau,Johanneskirche_15.csv",1046.0,93.1,292.9,1,"Universum Kinocenter_Landau,Johanneskirche_18.csv",1046.0,93.1,292.9,1.0,no routes possible to this cinema,,,,,397.7,1143.5,Landau in der Pfalz,POINT (8.13432676108068 49.195914865759704),6936.705940587853,1413.8002323992937,
74,74,14,0.0,Filmwelt Landau,"Filmwelt Landau_Landau,Paul-von-Denis-Straße_15.csv",2007.1,749.0,658.1,0,"Filmwelt Landau_Landau,Paul-von-Denis-Straße_18.csv",1053.7,443.6,130.1,0.0,"Filmwelt Landau_Landau,Paul-von-Denis-Straße_21.csv",2034.3,344.2,130.1,1.0,329.3,1105.6,Landau in der Pfalz,POINT (8.11895589260789 49.19394604659725),6094.801027148267,1157.6762384636042,
75,75,15,1.0,Universum Kinocenter,"Universum Kinocenter_Landau,Paul-von-Denis-Straße_15.csv",594.5,344.2,190.3,0,"Universum Kinocenter_Landau,Paul-von-Denis-Straße_18.csv",594.5,344.2,190.3,0.0,"Universum Kinocenter_Landau,Paul-von-Denis-Straße_21.csv",508.7,258.4,190.3,0.0,221.1,373.9,Landau in der Pfalz,POINT (8.11895589260789 49.19394604659725),6094.801027148267,421.1844955477408,
76,76,16,0.0,Filmwelt Landau,"Filmwelt Landau_Landau,Synagogenmahnmal_15.csv",1986.3,536.2,130.1,0,"Filmwelt Landau_Landau,Synagogenmahnmal_18.csv",1926.4,788.3,658.1,0.0,"Filmwelt Landau_Landau,Synagogenmahnmal_21.csv",2034.4,776.3,658.1,0.0,336.2,1369.4,Landau in der Pfalz,POINT (8.120586509193226 49.19854917266143),5919.582199833716,1444.3606496324162,
77,77,17,1.0,Universum Kinocenter,"Universum Kinocenter_Landau,Synagogenmahnmal_15.csv",1735.9,1110.7,565.2,0,"Universum Kinocenter_Landau,Synagogenmahnmal_18.csv",1210.0,770.8,379.2,0.0,"Universum Kinocenter_Landau,Synagogenmahnmal_21.csv",1076.4,770.8,185.6,0.0,214.7,504.2,Landau in der Pfalz,POINT (8.120586509193226 49.19854917266143),5919.582199833716,459.664079837085,
78,78,18,0.0,Filmwelt Landau,"Filmwelt Landau_Landau,August-Croissant-Str._15.csv",1865.0,594.9,130.1,0,"Filmwelt Landau_Landau,August-Croissant-Str._18.csv",1459.8,609.7,130.1,1.0,"Filmwelt Landau_Landau,August-Croissant-Str._21.csv",1917.9,659.8,658.1,0.0,357.2,1589.4,Landau in der Pfalz,POINT (8.118187945308275 49.19973984078206),5702.043393343526,1653.9757254368849,
79,79,19,1.0,Universum Kinocenter,"Universum Kinocenter_Landau,August-Croissant-Str._15.csv",920.0,609.7,190.3,0,"Universum Kinocenter_Landau,August-Croissant-Str._18.csv",920.0,609.7,190.3,0.0,"Universum Kinocenter_Landau,August-Croissant-Str._21.csv",860.0,609.7,190.3,0.0,218.3,438.1,Landau in der Pfalz,POINT (8.118187945308275 49.19973984078206),5702.043393343526,413.4816714766717,
80,80,0,0.0,Filmwelt Landau,"Filmwelt Landau_Landau,Westbahnhof_15.csv",1181.6,451.5,130.1,0,"Filmwelt Landau_Landau,Westbahnhof_18.csv",1397.2,667.1,130.1,1.0,"Filmwelt Landau_Landau,Westbahnhof_21.csv",1709.6,451.5,658.1,0.0,484.8,1803.0,Landau in der Pfalz,POINT (8.113040599205995 49.19991094695693),5370.185102205531,1916.5420354985165,
81,81,1,1.0,Universum Kinocenter,"Universum Kinocenter_Landau,Westbahnhof_15.csv",917.4,667.1,190.3,0,"Universum Kinocenter_Landau,Westbahnhof_18.csv",873.7,563.4,190.3,0.0,"Universum Kinocenter_Landau,Westbahnhof_21.csv",933.7,563.4,190.3,0.0,345.9,377.9,Landau in der Pfalz,POINT (8.113040599205995 49.19991094695693),5370.185102205531,385.18013442348,
82,82,2,0.0,Filmwelt Landau,"Filmwelt Landau_Landau,Lunette41_15.csv",1691.7,433.6,658.1,0,"Filmwelt Landau_Landau,Lunette41_18.csv",1163.7,433.6,130.1,0.0,"Filmwelt Landau_Landau,Lunette41_21.csv",1163.7,433.6,130.1,0.0,444.1,1713.7,Landau in der Pfalz,POINT (8.114054233325428 49.19945069262224),5459.905998914379,1828.0337774590987,
83,83,3,1.0,Universum Kinocenter,"Universum Kinocenter_Landau,Lunette41_15.csv",846.5,433.6,292.9,0,"Universum Kinocenter_Landau,Lunette41_18.csv",846.5,433.6,292.9,0.0,"Universum Kinocenter_Landau,Lunette41_21.csv",937.6,632.0,185.6,0.0,305.1,316.4,Landau in der Pfalz,POINT (8.114054233325428 49.19945069262224),5459.905998914379,314.7604154159983,
84,84,4,0.0,Filmwelt Landau,"Filmwelt Landau_Landau,DeutschesTor_15.csv",2316.1,518.0,658.1,0,"Filmwelt Landau_Landau,DeutschesTor_18.csv",2316.1,518.0,658.1,0.0,"Filmwelt Landau_Landau,DeutschesTor_21.csv",3409.5,710.7,778.8,1.0,522.3,2416.5,Landau in der Pfalz,POINT (8.109548919063338 49.20691361694468),4773.867454822929,2669.758571277237,
85,85,5,1.0,Universum Kinocenter,"Universum Kinocenter_Landau,DeutschesTor_15.csv",1557.2,518.0,379.2,0,"Universum Kinocenter_Landau,DeutschesTor_18.csv",877.9,285.0,292.9,0.0,"Universum Kinocenter_Landau,DeutschesTor_21.csv",977.9,565.0,292.9,0.0,383.4,979.4,Landau in der Pfalz,POINT (8.109548919063338 49.20691361694468),4773.867454822929,1203.8014317322124,
86,86,6,0.0,Filmwelt Landau,"Filmwelt Landau_Landau,EutzingerStraße_15.csv",984.6,554.5,130.1,0,"Filmwelt Landau_Landau,EutzingerStraße_18.csv",984.6,554.5,130.1,0.0,"Filmwelt Landau_Landau,EutzingerStraße_21.csv",2317.1,627.0,130.1,1.0,501.1,1568.9,Landau in der Pfalz,POINT (8.109589049999999 49.1886552),5936.010033606147,1623.980774939523,
87,87,7,1.0,Universum Kinocenter,"Universum Kinocenter_Landau,EutzingerStraße_15.csv",493.8,243.5,190.3,0,"Universum Kinocenter_Landau,EutzingerStraße_18.csv",776.4,243.5,292.9,0.0,"Universum Kinocenter_Landau,EutzingerStraße_21.csv",937.3,627.0,190.3,0.0,353.0,902.6,Landau in der Pfalz,POINT (8.109589049999999 49.1886552),5936.010033606147,974.3403022886224,
88,88,8,0.0,Filmwelt Landau,"Filmwelt Landau_Landau,DeutschesTor_15.csv",2405.5,607.4,658.1,0,"Filmwelt Landau_Landau,DeutschesTor_18.csv",2405.5,607.4,658.1,0.0,"Filmwelt Landau_Landau,DeutschesTor_21.csv",3503.1,804.3,778.8,1.0,592.3,2510.0,Landau in der Pfalz,POINT (8.1107527 49.2073863),4831.344665512128,2660.046674486704,
89,89,9,1.0,Universum Kinocenter,"Universum Kinocenter_Landau,DeutschesTor_15.csv",1646.6,607.4,379.2,0,"Universum Kinocenter_Landau,DeutschesTor_18.csv",850.5,257.6,292.9,0.0,"Universum Kinocenter_Landau,DeutschesTor_21.csv",1071.4,658.5,292.9,0.0,453.3,1072.9,Landau in der Pfalz,POINT (8.1107527 49.2073863),4831.344665512128,1228.8353178535651,
90,90,10,0.0,Filmwelt Landau,"Filmwelt Landau_Landau,Synagogenmahnmal_15.csv",1288.5,378.4,130.1,0,"Filmwelt Landau_Landau,Synagogenmahnmal_18.csv",1691.8,553.7,658.1,0.0,"Filmwelt Landau_Landau,Synagogenmahnmal_21.csv",1533.2,275.1,658.1,0.0,502.7,1815.7,Landau in der Pfalz,POINT (8.11112009534757 49.19891884167367),5311.791497291308,1947.4660073953653,
91,91,11,1.0,Universum Kinocenter,"Universum Kinocenter_Landau,Synagogenmahnmal_15.csv",1600.7,975.5,565.2,0,"Universum Kinocenter_Landau,Synagogenmahnmal_18.csv",1012.0,572.8,379.2,0.0,"Universum Kinocenter_Landau,Synagogenmahnmal_21.csv",878.4,572.8,185.6,0.0,363.7,357.4,Landau in der Pfalz,POINT (8.11112009534757 49.19891884167367),5311.791497291308,374.16242030976144,
92,92,12,0.0,Filmwelt Landau,"Filmwelt Landau_Landau,Lunette41_15.csv",2077.4,819.3,658.1,0,"Filmwelt Landau_Landau,Lunette41_18.csv",1103.7,493.6,130.1,0.0,"Filmwelt Landau_Landau,Lunette41_21.csv",2711.5,372.7,778.8,1.0,361.0,1053.2,Landau in der Pfalz,POINT (8.118441999999998 49.1920328),6188.880752710955,1081.256723230047,
93,93,13,1.0,Universum Kinocenter,"Universum Kinocenter_Landau,Lunette41_15.csv",739.2,493.6,185.6,0,"Universum Kinocenter_Landau,Lunette41_18.csv",966.5,493.6,292.9,0.0,"Universum Kinocenter_Landau,Lunette41_21.csv",678.3,372.7,185.6,0.0,230.6,472.4,Landau in der Pfalz,POINT (8.118441999999998 49.1920328),6188.880752710955,575.8683424248957,
94,94,14,0.0,Filmwelt Landau,"Filmwelt Landau_Landau,August-Croissant-Str._15.csv",1715.9,534.9,1061.0,0,"Filmwelt Landau_Landau,August-Croissant-Str._18.csv",1715.9,534.9,1061.0,0.0,"Filmwelt Landau_Landau,August-Croissant-Str._21.csv",1775.9,534.9,1061.0,0.0,372.3,1579.3,Landau in der Pfalz,POINT (8.1237723 49.20330305000001),5882.606348334266,1815.324457205014,
95,95,15,1.0,Universum Kinocenter,"Universum Kinocenter_Landau,August-Croissant-Str._15.csv",900.5,534.9,185.6,1,"Universum Kinocenter_Landau,August-Croissant-Str._18.csv",900.5,534.9,185.6,1.0,"Universum Kinocenter_Landau,August-Croissant-Str._21.csv",905.2,534.9,190.3,0.0,325.6,975.1,Landau in der Pfalz,POINT (8.1237723 49.20330305000001),5882.606348334266,976.856956430978,
96,96,16,0.0,Filmwelt Landau,"Filmwelt Landau_Landau,Stadtbibliothek_15.csv",1936.1,78.0,658.1,0,"Filmwelt Landau_Landau,Stadtbibliothek_18.csv",2478.4,919.6,778.8,0.0,"Filmwelt Landau_Landau,Stadtbibliothek_21.csv",2327.4,1009.3,658.1,0.0,462.6,2083.3,Landau in der Pfalz,POINT (8.12175095 49.20684845),5592.653458759167,2235.958583747348,
97,97,17,1.0,Universum Kinocenter,"Universum Kinocenter_Landau,Stadtbibliothek_15.csv",1691.2,1112.9,398.3,0,"Universum Kinocenter_Landau,Stadtbibliothek_18.csv",1691.2,1112.9,398.3,0.0,"Universum Kinocenter_Landau,Stadtbibliothek_21.csv",1566.7,1316.4,190.3,0.0,402.7,1191.3,Landau in der Pfalz,POINT (8.12175095 49.20684845),5592.653458759167,1233.861025848659,
98,98,18,0.0,Filmwelt Landau,"Filmwelt Landau_Landau,Dörrenberg_15.csv",717.8,167.7,130.1,0,"Filmwelt Landau_Landau,Dörrenberg_18.csv",1154.1,424.0,130.1,0.0,"Filmwelt Landau_Landau,Dörrenberg_21.csv",1154.1,424.0,130.1,0.0,368.7,1389.6,Landau in der Pfalz,POINT (8.11274175 49.1930669),5789.291644827154,1507.5618333433472,
99,99,19,1.0,Universum Kinocenter,"Universum Kinocenter_Landau,Dörrenberg_15.csv",660.0,409.7,190.3,0,"Universum Kinocenter_Landau,Dörrenberg_18.csv",556.7,117.5,379.2,0.0,"Universum Kinocenter_Landau,Dörrenberg_21.csv",423.1,117.5,185.6,0.0,220.7,397.3,Landau in der Pfalz,POINT (8.11274175 49.1930669),5789.291644827154,433.1162171501019,
100,100,0,0.0,Filmwelt Landau,"Filmwelt Landau_Landau,Schänzel_15.csv",1849.7,699.6,130.1,0,"Filmwelt Landau_Landau,Schänzel_18.csv",1784.7,225.9,778.8,0.0,"Filmwelt Landau_Landau,Schänzel_21.csv",1602.5,284.4,658.1,0.0,390.4,1726.2,Landau in der Pfalz,POINT (8.116131688823074 49.20107366186173),5498.521299041477,1862.7962852061976,
101,101,1,1.0,Universum Kinocenter,"Universum Kinocenter_Landau,Schänzel_15.csv",930.2,351.9,398.3,0,"Universum Kinocenter_Landau,Schänzel_18.csv",930.2,351.9,398.3,0.0,"Universum Kinocenter_Landau,Schänzel_21.csv",818.0,567.7,190.3,0.0,251.5,444.0,Landau in der Pfalz,POINT (8.116131688823074 49.20107366186173),5498.521299041477,495.68039332784986,
102,102,2,0.0,Filmwelt Landau,"Filmwelt Landau_Landau,Westring_15.csv",1210.8,240.7,130.1,0,"Filmwelt Landau_Landau,Westring_18.csv",1898.5,1168.4,130.1,0.0,"Filmwelt Landau_Landau,Westring_21.csv",1556.8,766.7,130.1,0.0,581.1,2618.2,Landau in der Pfalz,POINT (8.109047726471294 49.20944069572898),4626.687027338809,2918.380469013852,
103,103,3,1.0,Universum Kinocenter,"Universum Kinocenter_Landau,Westring_15.csv",1179.6,766.7,292.9,0,"Universum Kinocenter_Landau,Westring_18.csv",1179.6,766.7,292.9,0.0,"Universum Kinocenter_Landau,Westring_21.csv",1179.6,766.7,292.9,0.0,442.2,1181.1,Landau in der Pfalz,POINT (8.109047726471294 49.20944069572898),4626.687027338809,1482.3360511524586,
104,104,4,0.0,Filmwelt Landau,"Filmwelt Landau_Landau,Annweilerstraße_15.csv",2729.1,679.0,130.1,1,"Filmwelt Landau_Landau,Annweilerstraße_18.csv",2609.1,679.0,130.1,2.0,"Filmwelt Landau_Landau,Annweilerstraße_21.csv",3989.1,679.0,130.1,1.0,637.3,2790.9,Landau in der Pfalz,POINT (8.089551922165034 49.196692626118484),4275.418424990297,3234.268264688166,
105,105,5,1.0,Universum Kinocenter,"Universum Kinocenter_Landau,Annweilerstraße_15.csv",978.7,160.4,398.3,0,"Universum Kinocenter_Landau,Annweilerstraße_18.csv",978.7,160.4,398.3,0.0,"Universum Kinocenter_Landau,Annweilerstraße_21.csv",978.7,160.4,398.3,0.0,489.2,1436.5,Landau in der Pfalz,POINT (8.089551922165034 49.196692626118484),4275.418424990297,1850.9837222971605,
106,106,6,0.0,Filmwelt Landau,"Filmwelt Landau_Landau,Berufsschule_15.csv",1941.2,143.1,658.1,0,"Filmwelt Landau_Landau,Berufsschule_18.csv",1941.2,143.1,658.1,0.0,"Filmwelt Landau_Landau,Berufsschule_21.csv",3136.7,437.9,778.8,1.0,473.9,2158.6,Landau in der Pfalz,POINT (8.116238391683213 49.206356569527664),5242.937791211452,2350.190661485362,
107,107,7,1.0,Universum Kinocenter,"Universum Kinocenter_Landau,Berufsschule_15.csv",1182.3,143.1,379.2,0,"Universum Kinocenter_Landau,Berufsschule_18.csv",799.8,206.9,292.9,0.0,"Universum Kinocenter_Landau,Berufsschule_21.csv",1750.5,1172.2,398.3,0.0,335.0,853.6,Landau in der Pfalz,POINT (8.116238391683213 49.206356569527664),5242.937791211452,1079.6084438110709,
108,108,8,0.0,Filmwelt Landau,"Filmwelt Landau_Landau,August-Croissant-Str._15.csv",1843.9,693.8,130.1,0,"Filmwelt Landau_Landau,August-Croissant-Str._18.csv",1843.9,693.8,130.1,0.0,"Filmwelt Landau_Landau,August-Croissant-Str._21.csv",1825.0,566.9,658.1,0.0,418.4,1825.1,Landau in der Pfalz,POINT (8.113871075639908 49.200761745172315),5373.093853160438,1942.548348440628,
109,109,9,1.0,Universum Kinocenter,"Universum Kinocenter_Landau,August-Croissant-Str._15.csv",1526.7,693.8,292.9,0,"Universum Kinocenter_Landau,August-Croissant-Str._18.csv",1246.0,806.8,379.2,0.0,"Universum Kinocenter_Landau,August-Croissant-Str._21.csv",1112.4,806.8,185.6,0.0,279.4,447.1,Landau in der Pfalz,POINT (8.113871075639908 49.200761745172315),5373.093853160438,460.4153147544197,
110,110,10,0.0,Filmwelt Landau,"Filmwelt Landau_Landau,Daimler_15.csv",2071.0,272.9,658.1,0,"Filmwelt Landau_Landau,Daimler_18.csv",2071.0,272.9,658.1,0.0,"Filmwelt Landau_Landau,Daimler_21.csv",2986.0,287.2,778.8,1.0,455.4,2007.9,Landau in der Pfalz,POINT (8.119310824807545 49.20477139460304),5519.16622087972,2090.608374603937,
111,111,11,1.0,Universum Kinocenter,"Universum Kinocenter_Landau,Daimler_15.csv",1312.1,272.9,379.2,0,"Universum Kinocenter_Landau,Daimler_18.csv",1106.0,513.1,292.9,0.0,no routes possible to this cinema,,,,,365.5,884.8,Landau in der Pfalz,POINT (8.119310824807545 49.20477139460304),5519.16622087972,953.6222064749226,
112,112,12,0.0,Filmwelt Landau,"Filmwelt Landau_Landau,Herrmann-Sauter-Str._15.csv",986.3,76.2,130.1,0,"Filmwelt Landau_Landau,Herrmann-Sauter-Str._18.csv",986.3,76.2,130.1,0.0,"Filmwelt Landau_Landau,Herrmann-Sauter-Str._21.csv",986.3,76.2,130.1,0.0,397.9,1436.7,Landau in der Pfalz,POINT (8.132029429296342 49.2045853856424),6381.60007008517,1860.0985174405653,
113,113,13,1.0,Universum Kinocenter,"Universum Kinocenter_Landau,Herrmann-Sauter-Str._15.csv",986.5,76.2,190.3,0,"Universum Kinocenter_Landau,Herrmann-Sauter-Str._18.csv",986.5,76.2,190.3,0.0,"Universum Kinocenter_Landau,Herrmann-Sauter-Str._21.csv",1205.1,834.8,190.3,0.0,419.8,1517.5,Landau in der Pfalz,POINT (8.132029429296342 49.2045853856424),6381.60007008517,1522.7989689737542,
114,114,14,0.0,Filmwelt Landau,"Filmwelt Landau_Landau,Synagogenmahnmal_15.csv",2299.0,848.9,130.1,0,"Filmwelt Landau_Landau,Synagogenmahnmal_18.csv",1831.3,693.2,658.1,0.0,"Filmwelt Landau_Landau,Synagogenmahnmal_21.csv",2311.0,1052.9,658.1,0.0,489.4,1316.8,Landau in der Pfalz,POINT (8.115629685265116 49.18644054899482),6426.299378438504,1191.795560534085,
115,115,15,1.0,Universum Kinocenter,"Universum Kinocenter_Landau,Synagogenmahnmal_15.csv",890.9,265.7,565.2,0,"Universum Kinocenter_Landau,Synagogenmahnmal_18.csv",1169.1,729.9,379.2,0.0,"Universum Kinocenter_Landau,Synagogenmahnmal_21.csv",1035.5,729.9,185.6,0.0,341.4,1034.5,Landau in der Pfalz,POINT (8.115629685265116 49.18644054899482),6426.299378438504,1139.6448190669223,
116,116,16,0.0,Filmwelt Landau,"Filmwelt Landau_Landau,Finanzamt_15.csv",1461.5,551.4,130.1,0,"Filmwelt Landau_Landau,Finanzamt_18.csv",1461.5,551.4,130.1,0.0,"Filmwelt Landau_Landau,Finanzamt_21.csv",3580.4,881.6,778.8,1.0,375.6,1451.6,Landau in der Pfalz,POINT (8.11250505 49.19433480000001),5689.357680220116,1582.4770902684472,
117,117,17,1.0,Universum Kinocenter,"Universum Kinocenter_Landau,Finanzamt_15.csv",1690.2,551.4,358.8,1,"Universum Kinocenter_Landau,Finanzamt_18.csv",1690.2,551.4,358.8,1.0,"Universum Kinocenter_Landau,Finanzamt_21.csv",417.2,111.6,185.6,0.0,193.2,286.7,Landau in der Pfalz,POINT (8.11250505 49.19433480000001),5689.357680220116,316.2570058678184,
118,118,18,0.0,Filmwelt Landau,"Filmwelt Landau_Landau,Lunette41_15.csv",1711.6,453.5,658.1,0,"Filmwelt Landau_Landau,Lunette41_18.csv",1183.6,453.5,130.1,0.0,"Filmwelt Landau_Landau,Lunette41_21.csv",1183.6,453.5,130.1,0.0,426.0,1693.8,Landau in der Pfalz,POINT (8.11449406864188 49.19937108720732),5491.81632418154,1799.146488682749,
