,osm_cinemas,start_location,15_likely_women,15_possible_women,18_likely_women,18_possible_women,21_likely_women,21_possible_women,average_likely_women,average_possible_women,15_likely_men,15_possible_men,18_likely_men,18_possible_men,21_likely_men,21_possible_men,average_likely_men,average_possible_men,15_likely_children 10-17,15_possible_children 10-17,18_likely_children 10-17,18_possible_children 10-17,21_likely_children 10-17,21_possible_children 10-17,average_likely_children 10-17,average_possible_children 10-17,15_likely_45-64,15_possible_45-64,18_likely_45-64,18_possible_45-64,21_likely_45-64,21_possible_45-64,average_likely_45-64,average_possible_45-64,15_likely_65 and over,15_possible_65 and over,18_likely_65 and over,18_possible_65 and over,21_likely_65 and over,21_possible_65 and over,average_likely_65 and over,average_possible_65 and over,15 transit is reasonable,18 transit is reasonable,21 transit is reasonable,15 transit is more reasonable than car,18 transit is more reasonable than car,21 transit is more reasonable than car
0,1,POINT (12.71432125 50.59710815),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.71432125 50.59710815),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.695992168082055 50.57947322927475),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.698593624799113 50.5854703355026),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.703902062144437 50.592289358030776),1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,100.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.706922999828928 50.59277797622734),1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,100.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.708140676198138 50.5933884862664),1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,100.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.707756346161695 50.5915749607231),1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.690178432402737 50.58243751698241),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,100.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.712342847493233 50.580739204280185),1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.674639121978272 50.59267324210235),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.673912375015924 50.598225606217056),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.703675880895796 50.589375100573314),1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.706130174058663 50.58357299733328),1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.707915231974237 50.59148407879301),1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.696201978369453 50.573568102297486),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.696222738989562 50.585002056149044),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.701552928970475 50.576813002350484),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.708425906917329 50.590641366594625),1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.681376743486398 50.597793538869745),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.66893315 50.596443949999994),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.699518121613092 50.58858246444919),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.700090564965292 50.58284949824892),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.700090564965292 50.58284949824892),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.700461515459002 50.5841949370895),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.7069188 50.59313624999999),1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,100.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.699723000341061 50.583782641245605),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.709127740257102 50.59130513813773),1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.685284473086687 50.59510020220016),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.712249672196723 50.581782580731016),1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.707336834795292 50.59439975311671),1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,100.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.707336834795292 50.59439975311671),1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,100.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.711646712937002 50.58583223881951),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.6623992 50.59753310000001),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.703401579886581 50.594647743642504),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,100.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.712243056084183 50.59553955828479),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,100.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.708724766159001 50.59407749893435),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,100.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.700465788897557 50.58482806005694),1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.701601197335513 50.59108696846506),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.711663989262318 50.589703220456926),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.708220419505045 50.59220862121598),1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.705113529211072 50.59381278901013),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.695601247600832 50.58891544894217),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,100.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.688866793144639 50.594822769790404),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,100.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.70964641661721 50.61487699426876),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.70964641661721 50.61487699426876),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.71071855867501 50.590474546741966),1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.699578278410277 50.587180958513),1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,100.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.711399021797662 50.58533493250985),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.711399021797662 50.58533493250985),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.709494352616687 50.58369200270705),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.678690286967548 50.59203686725695),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.700507406230592 50.58431414157648),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.68683615 50.5951111),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.714599543809102 50.597362932811556),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.700793632096227 50.584723252903395),1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.711801741046667 50.58133741102389),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.704115560065002 50.592257781830014),1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,100.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.697502583795526 50.58519096987301),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.681798450000002 50.59795925),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.704581070348098 50.59452504626891),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,100.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.700135981594169 50.583350565861984),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.68685611504453 50.59492112453948),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.708510621078188 50.592402111403324),1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.695618723596592 50.579898611878036),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.679980500000001 50.597540050000006),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.70674666680997 50.59304655069404),1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,100.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.702790157450304 50.59139523657165),1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,100.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.698546689824289 50.586748821888385),1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,100.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.708254658519177 50.59502438479797),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.697933718490093 50.58879953413776),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,100.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.70965560776766 50.5917504719908),1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.70056761372798 50.58496774954425),1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.712247151427029 50.58551079044973),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.672678132453033 50.5949829377609),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.699505963199822 50.58742381822259),1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,100.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.702295052133106 50.589110555926766),1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (12.689576972497235 50.594090560062924),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,100.0,0.0,0.0,0.0,0.0,0.0
