,group,average travel time,average visit time,average likely,average possible,15 travel time,15 visit time,15 mode,15 likely,15 possible,18 travel time,18 visit time,18 mode,18 likely,18 possible,21 travel time,21 visit time,21 mode,21 likely,21 possible
0,men,962.6333333333332,7325.266666666666,no,yes,846.3,7092.6,transit,no,yes,1020.8,7441.6,foot,no,yes,1020.8,7441.6,foot,no,yes
1,men,683.6333333333333,6767.266666666666,no,yes,664.7,6729.4,transit,no,yes,693.1,6786.2,foot,no,yes,693.1,6786.2,foot,no,yes
2,men,2343.2,10086.4,no,yes,2343.2,10086.4,foot,no,yes,2343.2,10086.4,foot,no,yes,2343.2,10086.4,foot,no,yes
3,men,788.6,6977.2,no,yes,748.2,6896.4,transit,no,yes,808.8,7017.6,foot,no,yes,808.8,7017.6,foot,no,yes
4,men,741.8333333333334,6883.666666666667,no,yes,701.5,6803.0,transit,no,yes,762.0,6924.0,foot,no,yes,762.0,6924.0,foot,no,yes
5,men,1672.2,8744.4,no,yes,1672.2,8744.4,foot,no,yes,1672.2,8744.4,foot,no,yes,1672.2,8744.4,foot,no,yes
6,men,1251.3333333333333,7902.666666666666,no,yes,1050.6,7501.2,transit,no,yes,1351.7,8103.4,foot,no,yes,1351.7,8103.4,foot,no,yes
7,men,704.0,6808.0,no,yes,604.8,6609.6,transit,no,yes,753.6,6907.2,foot,no,yes,753.6,6907.2,foot,no,yes
8,men,824.8666666666667,7049.733333333334,no,yes,788.4,6976.8,transit,no,yes,843.1,7086.2,foot,no,yes,843.1,7086.2,foot,no,yes
9,men,679.4,6758.8,no,yes,679.4,6758.8,foot,no,yes,679.4,6758.8,foot,no,yes,679.4,6758.8,foot,no,yes
10,men,2376.4,10152.8,no,yes,2376.4,10152.8,foot,no,yes,2376.4,10152.8,foot,no,yes,2376.4,10152.8,foot,no,yes
11,men,646.0333333333334,6692.066666666667,no,yes,504.7,6409.4,transit,no,yes,716.7,6833.4,foot,no,yes,716.7,6833.4,foot,no,yes
12,men,373.8,6147.6,yes,yes,373.8,6147.6,foot,yes,yes,373.8,6147.6,foot,yes,yes,373.8,6147.6,foot,yes,yes
13,men,239.5,5879.0,yes,yes,239.5,5879.0,foot,yes,yes,239.5,5879.0,foot,yes,yes,239.5,5879.0,foot,yes,yes
14,men,795.2000000000002,6990.400000000001,no,yes,795.2,6990.4,foot,no,yes,795.2,6990.4,foot,no,yes,795.2,6990.4,foot,no,yes
15,men,861.1,7122.2,no,yes,761.9,6923.8,transit,no,yes,910.7,7221.4,foot,no,yes,910.7,7221.4,foot,no,yes
16,men,987.7333333333332,7375.466666666666,no,yes,787.0,6974.0,transit,no,yes,1088.1,7576.2,foot,no,yes,1088.1,7576.2,foot,no,yes
17,men,1143.9333333333334,7687.866666666667,no,yes,923.4,7246.8,transit,no,yes,1254.2,7908.4,foot,no,yes,1254.2,7908.4,foot,no,yes
18,men,601.4,6602.8,no,yes,507.4,6414.8,transit,no,yes,648.4,6696.8,foot,no,yes,648.4,6696.8,foot,no,yes
19,men,1029.8,7459.6,no,yes,1029.8,7459.6,foot,no,yes,1029.8,7459.6,foot,no,yes,1029.8,7459.6,foot,no,yes
20,men,1200.4,7800.8,no,yes,1200.4,7800.8,foot,no,yes,1200.4,7800.8,foot,no,yes,1200.4,7800.8,foot,no,yes
21,men,822.6,7045.2,no,yes,822.6,7045.2,foot,no,yes,822.6,7045.2,foot,no,yes,822.6,7045.2,foot,no,yes
22,men,748.5,6897.0,no,yes,609.3,6618.6,transit,no,yes,818.1,7036.2,foot,no,yes,818.1,7036.2,foot,no,yes
23,men,706.7666666666668,6813.533333333334,no,yes,583.7,6567.4,transit,no,yes,768.3,6936.6,foot,no,yes,768.3,6936.6,foot,no,yes
24,men,785.5666666666666,6971.133333333333,no,yes,662.5,6725.0,transit,no,yes,847.1,7094.2,foot,no,yes,847.1,7094.2,foot,no,yes
25,men,633.0,6666.0,no,yes,633.0,6666.0,foot,no,yes,633.0,6666.0,foot,no,yes,633.0,6666.0,foot,no,yes
26,men,1313.1666666666667,8026.333333333334,no,yes,1276.7,7953.4,transit,no,yes,1331.4,8062.8,foot,no,yes,1331.4,8062.8,foot,no,yes
