,cinema_name,15_total_route,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_route,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_route,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,area,start_location,distance_start_centroid,distance_start_cinema,geometry,average duration,15_speed,18_speed,21_speed,average speed,average duration difference to car,15_fastest_mode,15_trip_duration,15_fastest_overall_mode,15_transit_dur,15_walk_share,18_fastest_mode,18_trip_duration,18_fastest_overall_mode,18_transit_dur,18_walk_share,21_fastest_mode,21_trip_duration,21_fastest_overall_mode,21_transit_dur,21_walk_share,average transit duration,average walk share,population,level,level_dummy,cinemas,population aggr,population density,built-up area,transit departures,transit stops,osm_cinemas,average changes,area average changes,15_chosen_route,18_chosen_route,21_chosen_route,average_chosen_route,15_visit_time,15_likely_women,15_possible_women,18_visit_time,18_likely_women,18_possible_women,21_visit_time,21_likely_women,21_possible_women,average_visit_time,average_likely_women,average_possible_women,15_likely_men,15_possible_men,18_likely_men,18_possible_men,21_likely_men,21_possible_men,average_likely_men,average_possible_men,15_likely_children 10-17,15_possible_children 10-17,18_likely_children 10-17,18_possible_children 10-17,21_likely_children 10-17,21_possible_children 10-17,average_likely_children 10-17,average_possible_children 10-17,15_likely_45-64,15_possible_45-64,18_likely_45-64,18_possible_45-64,21_likely_45-64,21_possible_45-64,average_likely_45-64,average_possible_45-64,15_likely_65 and over,15_possible_65 and over,18_likely_65 and over,18_possible_65 and over,21_likely_65 and over,21_possible_65 and over,average_likely_65 and over,average_possible_65 and over
10,Ostseekino,Ostseekino_KühlungsbornZurAsbeck_15.csv,1731.4,859.3,752.1,0,Ostseekino_KühlungsbornZurAsbeck_18.csv,1731.4,859.3,752.1,0,Ostseekino_KühlungsbornZurAsbeck_21.csv,1731.4,859.3,752.1,0,535.8,2274.7,Kühlungsborn,POINT (11.753777600000001 54.14053565000002),599.5159478725036,2484.5366387720496,,5194.200000000001,1.4349870848862478,1.4349870848862478,1.4349870848862478,1.4349870848862478,4658.400000000001,transit,1731.4,car,120.0,93.06919256093336,transit,1731.4,car,120.0,93.06919256093336,transit,1731.4,car,120.0,93.06919256093336,360.0,279.20757768280004,1296,base,1,1,8037,497.03,29.62,363.0,11.0,1,0,0.0,1731.4,1731.4,1731.4,1731.4000000000003,8862.8,no,yes,8862.8,no,yes,8862.8,no,yes,8862.800000000001,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
11,Ostseekino,Ostseekino_KühlungsbornOsttrainstation_15.csv,1146.1,214.0,752.1,0,Ostseekino_KühlungsbornOsttrainstation_18.csv,1146.1,214.0,752.1,0,Ostseekino_KühlungsbornOsttrainstation_21.csv,1146.1,214.0,752.1,0,305.1,1230.7,Kühlungsborn,POINT (11.733500600000001 54.14440025),897.3974838580903,1148.5928782650842,,3438.3,1.002175096645218,1.002175096645218,1.002175096645218,1.002175096645218,3133.2,transit,1146.1,car,179.9999999999999,84.29456417415584,transit,1146.1,car,179.9999999999999,84.29456417415584,transit,1146.1,car,179.9999999999999,84.29456417415584,539.9999999999997,252.8836925224676,903,base,1,1,8037,497.03,29.62,363.0,11.0,1,0,0.0,1146.1,1146.1,1146.1,1146.1,7692.2,no,yes,7692.2,no,yes,7692.2,no,yes,7692.2,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
12,Ostseekino,"Ostseekino_Kühlungsborn,West_15.csv",1619.2,687.1,752.1,0,"Ostseekino_Kühlungsborn,West_18.csv",1619.2,687.1,752.1,0,"Ostseekino_Kühlungsborn,West_21.csv",1619.2,687.1,752.1,0,345.3,1718.6,Kühlungsborn,POINT (11.747172615751728 54.142162226303036),314.21901017240964,2019.907232030672,,4857.6,1.2474723517975987,1.2474723517975987,1.2474723517975987,1.2474723517975987,4512.3,transit,1619.2,car,180.0,88.88339920948617,transit,1619.2,car,180.0,88.88339920948617,transit,1619.2,car,180.0,88.88339920948617,540.0,266.6501976284585,545,base,1,1,8037,497.03,29.62,363.0,11.0,1,0,0.0,1619.2,1619.2,1619.2,1619.2,8638.4,no,yes,8638.4,no,yes,8638.4,no,yes,8638.4,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
13,Ostseekino,"Ostseekino_Kühlungsborn,Schloßstraße_15.csv",3019.6,701.4,2078.2,0,"Ostseekino_Kühlungsborn,Schloßstraße_18.csv",3019.6,701.4,2078.2,0,"Ostseekino_Kühlungsborn,Schloßstraße_21.csv",3019.6,701.4,2078.2,0,250.6,1230.3,Kühlungsborn,POINT (11.720963550000002 54.14152425),1564.278465788958,1095.7799771212146,,9058.8,0.3628891168105758,0.3628891168105758,0.3628891168105758,0.3628891168105758,8808.199999999999,foot,1230.3,car,240.0,92.05192740760366,foot,1230.3,car,240.0,92.05192740760366,foot,1230.3,car,240.0,92.05192740760366,720.0,276.15578222281096,1416,base,1,1,8037,497.03,29.62,363.0,11.0,1,0,0.0,1230.3,1230.3,1230.3,1230.3,7860.6,no,yes,7860.6,no,yes,7860.6,no,yes,7860.6,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
14,Ostseekino,"Ostseekino_Bastorf,GMZ_15.csv",2982.3,664.1,2078.2,0,"Ostseekino_Bastorf,GMZ_18.csv",2982.3,664.1,2078.2,0,"Ostseekino_Bastorf,GMZ_21.csv",2982.3,664.1,2078.2,0,42.2,126.7,Kühlungsborn,POINT (11.720517549263377 54.151291113393555),2037.515160387858,8.349738855986034,,8946.900000000001,0.0027997648982282,0.0027997648982282,0.0027997648982282,0.0027997648982282,8904.7,foot,126.7,car,240.00000000000043,91.95251986721657,foot,126.7,car,240.00000000000043,91.95251986721657,foot,126.7,car,240.00000000000043,91.95251986721657,720.0000000000014,275.85755960164965,0,base,1,1,8037,497.03,29.62,363.0,11.0,1,0,0.0,126.7,126.7,126.7,126.7,5653.4,yes,yes,5653.4,yes,yes,5653.4,yes,yes,5653.4,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
15,Ostseekino,Ostseekino_KühlungsbornZurAsbeck_15.csv,2779.0,1846.9,752.1,0,Ostseekino_KühlungsbornZurAsbeck_18.csv,2779.0,1846.9,752.1,0,Ostseekino_KühlungsbornZurAsbeck_21.csv,2779.0,1846.9,752.1,0,496.9,2863.5,Kühlungsborn,POINT (11.752650790450376 54.13111183994139),1091.7390193352587,3080.350713580277,,8337.0,1.1084385439295708,1.1084385439295708,1.1084385439295708,1.1084385439295708,7840.1,transit,2779.0,car,180.0,93.52284994602375,transit,2779.0,car,180.0,93.52284994602375,transit,2779.0,car,180.0,93.52284994602375,540.0,280.56854983807125,330,base,1,1,8037,497.03,29.62,363.0,11.0,1,0,0.0,2779.0,2779.0,2779.0,2779.0,10958.0,no,yes,10958.0,no,yes,10958.0,no,yes,10958.0,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
16,Ostseekino,Ostseekino_KühlungsbornZurAsbeck_15.csv,1262.4,330.3,752.1,0,Ostseekino_KühlungsbornZurAsbeck_18.csv,1262.4,330.3,752.1,0,Ostseekino_KühlungsbornZurAsbeck_21.csv,1262.4,330.3,752.1,0,450.5,2007.6,Kühlungsborn,POINT (11.756852214225868 54.14532724444975),1008.4688338850776,2466.622911165321,,3787.2,1.953915487298258,1.953915487298258,1.953915487298258,1.953915487298258,3336.7000000000003,transit,1262.4,car,180.0,85.74144486692015,transit,1262.4,car,180.0,85.74144486692015,transit,1262.4,car,180.0,85.74144486692015,540.0,257.22433460076047,1296,base,1,1,8037,497.03,29.62,363.0,11.0,1,0,0.0,1262.4,1262.4,1262.4,1262.4,7924.8,no,yes,7924.8,no,yes,7924.8,no,yes,7924.8,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
17,Ostseekino,"Ostseekino_Kühlungsborn,NeueReihe_15.csv",2609.9,1677.8,752.1,0,"Ostseekino_Kühlungsborn,NeueReihe_18.csv",2609.9,1677.8,752.1,0,"Ostseekino_Kühlungsborn,NeueReihe_21.csv",2609.9,1677.8,752.1,0,357.2,1130.7,Kühlungsborn,POINT (11.700685123357665 54.148510147201954),3037.777675140077,1335.1055293918091,,7829.700000000001,0.5115542853717802,0.5115542853717802,0.5115542853717802,0.5115542853717802,7472.500000000001,foot,1130.7,car,180.0,93.10318403003949,foot,1130.7,car,180.0,93.10318403003949,foot,1130.7,car,180.0,93.10318403003949,540.0,279.3095520901184,268,base,1,1,8037,497.03,29.62,363.0,11.0,1,0,0.0,1130.7,1130.7,1130.7,1130.7,7661.4,no,yes,7661.4,no,yes,7661.4,no,yes,7661.4,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
18,Ostseekino,Ostseekino_KühlungsbornZurAsbeck_15.csv,1451.2,519.1,752.1,0,Ostseekino_KühlungsbornZurAsbeck_18.csv,1451.2,519.1,752.1,0,Ostseekino_KühlungsbornZurAsbeck_21.csv,1451.2,519.1,752.1,0,545.9,2314.6,Kühlungsborn,POINT (11.762374343752148 54.14592591563463),1344.4354310932474,2800.336079778107,,4353.6,1.929669294224164,1.929669294224164,1.929669294224164,1.929669294224164,3807.7,transit,1451.2,car,180.0,87.59647188533627,transit,1451.2,car,180.0,87.59647188533627,transit,1451.2,car,180.0,87.59647188533627,540.0,262.7894156560088,1296,base,1,1,8037,497.03,29.62,363.0,11.0,1,0,0.0,1451.2,1451.2,1451.2,1451.2,8302.4,no,yes,8302.4,no,yes,8302.4,no,yes,8302.4,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
19,Ostseekino,Ostseekino_KühlungsbornOsttrainstation_15.csv,1529.2,597.1,752.1,0,Ostseekino_KühlungsbornOsttrainstation_18.csv,1529.2,597.1,752.1,0,Ostseekino_KühlungsbornOsttrainstation_21.csv,1529.2,597.1,752.1,0,172.6,559.3,Kühlungsborn,POINT (11.727195876101964 54.15019230937287),1631.828214645385,454.6199287768864,,4587.6,0.2972926554910322,0.2972926554910322,0.2972926554910322,0.2972926554910322,4415.0,foot,559.3,car,180.0,88.22913941930422,foot,559.3,car,180.0,88.22913941930422,foot,559.3,car,180.0,88.22913941930422,540.0,264.68741825791267,0,base,1,1,8037,497.03,29.62,363.0,11.0,1,0,0.0,559.3,559.3,559.3,559.3,6518.6,yes,yes,6518.6,yes,yes,6518.6,yes,yes,6518.6,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
