,group,average travel time,average visit time,average likely,average possible,15 travel time,15 visit time,15 mode,15 likely,15 possible,18 travel time,18 visit time,18 mode,18 likely,18 possible,21 travel time,21 visit time,21 mode,21 likely,21 possible
89,65 and over,998.2666666666668,7396.533333333334,no,yes,1072.9,7545.8,foot,no,yes,850.5,7101.0,transit,no,yes,1071.4,7542.8,transit,no,yes
90,65 and over,1504.5,8409.0,no,yes,1288.5,7977.0,transit,no,yes,1691.8,8783.6,transit,no,yes,1533.2,8466.4,transit,no,yes
91,65 and over,357.3999999999999,6114.8,yes,yes,357.4,6114.8,foot,yes,yes,357.4,6114.8,foot,yes,yes,357.4,6114.8,foot,yes,yes
92,65 and over,1053.2,7506.4,no,yes,1053.2,7506.4,foot,no,yes,1053.2,7506.4,foot,no,yes,1053.2,7506.4,foot,no,yes
93,65 and over,472.3999999999999,6344.8,yes,yes,472.4,6344.8,foot,yes,yes,472.4,6344.8,foot,yes,yes,472.4,6344.8,foot,yes,yes
94,65 and over,1579.3,8558.6,no,yes,1579.3,8558.6,foot,no,yes,1579.3,8558.6,foot,no,yes,1579.3,8558.6,foot,no,yes
95,65 and over,902.0666666666666,7204.133333333333,no,yes,900.5,7201.0,transit,no,yes,900.5,7201.0,transit,no,yes,905.2,7210.4,transit,no,yes
96,65 and over,2034.2333333333336,9468.466666666667,no,yes,1936.1,9272.2,transit,no,yes,2083.3,9566.6,foot,no,yes,2083.3,9566.6,foot,no,yes
97,65 and over,1191.3,7782.6,no,yes,1191.3,7782.6,foot,no,yes,1191.3,7782.6,foot,no,yes,1191.3,7782.6,foot,no,yes
98,65 and over,1008.6666666666666,7417.333333333333,no,yes,717.8,6835.6,transit,no,yes,1154.1,7708.2,transit,no,yes,1154.1,7708.2,transit,no,yes
99,65 and over,397.3,6194.6,yes,yes,397.3,6194.6,foot,yes,yes,397.3,6194.6,foot,yes,yes,397.3,6194.6,foot,yes,yes
100,65 and over,1684.9666666666665,8769.933333333332,no,yes,1726.2,8852.4,foot,no,yes,1726.2,8852.4,foot,no,yes,1602.5,8605.0,transit,no,yes
101,65 and over,444.0,6288.0,yes,yes,444.0,6288.0,foot,yes,yes,444.0,6288.0,foot,yes,yes,444.0,6288.0,foot,yes,yes
102,65 and over,1555.3666666666668,8510.733333333334,no,yes,1210.8,7821.6,transit,no,yes,1898.5,9197.0,transit,no,yes,1556.8,8513.6,transit,no,yes
103,65 and over,1179.6,7759.2,no,yes,1179.6,7759.2,transit,no,yes,1179.6,7759.2,transit,no,yes,1179.6,7759.2,transit,no,yes
