,group,average travel time,average visit time,average likely,average possible,15 travel time,15 visit time,15 mode,15 likely,15 possible,18 travel time,18 visit time,18 mode,18 likely,18 possible,21 travel time,21 visit time,21 mode,21 likely,21 possible
40,women,2403.0,10206.0,no,yes,2403.0,10206.0,foot,no,yes,2403.0,10206.0,foot,no,yes,2403.0,10206.0,foot,no,yes
41,women,809.0,7018.0,no,yes,809.0,7018.0,transit,no,yes,809.0,7018.0,transit,no,yes,809.0,7018.0,transit,no,yes
42,women,488.59999999999997,6377.2,yes,yes,450.4,6300.8,transit,yes,yes,450.4,6300.8,transit,yes,yes,565.0,6530.0,foot,yes,yes
43,women,1625.9333333333334,8651.866666666667,no,yes,1070.9,7541.8,transit,no,yes,1070.9,7541.8,transit,no,yes,2736.0,10872.0,foot,no,yes
44,women,2141.9,9683.8,no,yes,2141.9,9683.8,foot,no,yes,2141.9,9683.8,foot,no,yes,2141.9,9683.8,foot,no,yes
45,women,321.0,6042.0,yes,yes,321.0,6042.0,foot,yes,yes,321.0,6042.0,foot,yes,yes,321.0,6042.0,foot,yes,yes
46,women,3693.3000000000006,12786.600000000002,no,yes,3693.3,12786.6,foot,no,yes,3693.3,12786.6,foot,no,yes,3693.3,12786.6,foot,no,yes
47,women,453.5,6307.0,yes,yes,453.5,6307.0,transit,yes,yes,453.5,6307.0,transit,yes,yes,453.5,6307.0,transit,yes,yes
48,women,2416.266666666667,10232.533333333333,no,yes,2492.4,10384.8,foot,no,yes,2492.4,10384.8,foot,no,yes,2264.0,9928.0,transit,no,yes
49,women,1433.3999999999999,8266.8,no,yes,1026.1,7452.2,transit,no,yes,1026.1,7452.2,transit,no,yes,2248.0,9896.0,foot,no,yes
50,women,481.43333333333334,6362.866666666667,yes,yes,453.0,6306.0,transit,yes,yes,453.0,6306.0,transit,yes,yes,538.3,6476.6,foot,yes,yes
51,women,2603.933333333333,10607.866666666665,no,yes,2680.1,10760.2,foot,no,yes,2680.1,10760.2,foot,no,yes,2451.6,10303.2,transit,no,yes
52,women,4292.6,13985.2,no,yes,4292.6,13985.2,foot,no,yes,4292.6,13985.2,foot,no,yes,4292.6,13985.2,foot,no,yes
53,women,1986.3333333333333,9372.666666666666,no,yes,2062.5,9525.0,foot,no,yes,2062.5,9525.0,foot,no,yes,1834.0,9068.0,transit,no,yes
54,women,3747.1999999999994,12894.399999999998,no,yes,3747.2,12894.4,foot,no,yes,3747.2,12894.4,foot,no,yes,3747.2,12894.4,foot,no,yes
55,women,1942.4666666666665,9284.933333333332,no,yes,2018.6,9437.2,foot,no,yes,2018.6,9437.2,foot,no,yes,1790.2,8980.4,transit,no,yes
56,women,3801.9,13003.8,no,yes,3801.9,13003.8,foot,no,yes,3801.9,13003.8,foot,no,yes,3801.9,13003.8,foot,no,yes
57,women,3818.5,13037.0,no,yes,3818.5,13037.0,foot,no,yes,3818.5,13037.0,foot,no,yes,3818.5,13037.0,foot,no,yes
58,women,2488.933333333333,10377.866666666665,no,yes,2565.1,10530.2,foot,no,yes,2565.1,10530.2,foot,no,yes,2336.6,10073.2,transit,no,yes
59,women,2425.433333333333,10250.866666666665,no,yes,2501.6,10403.2,foot,no,yes,2501.6,10403.2,foot,no,yes,2273.1,9946.2,transit,no,yes
60,women,1979.8666666666668,9359.733333333334,no,yes,2056.0,9512.0,foot,no,yes,2056.0,9512.0,foot,no,yes,1827.6,9055.2,transit,no,yes
61,women,2325.433333333333,10050.866666666665,no,yes,2401.6,10203.2,foot,no,yes,2401.6,10203.2,foot,no,yes,2173.1,9746.2,transit,no,yes
62,women,792.6,6985.2,no,yes,792.6,6985.2,transit,no,yes,792.6,6985.2,transit,no,yes,792.6,6985.2,transit,no,yes
63,women,1389.6333333333332,8179.266666666666,no,yes,935.9,7271.8,transit,no,yes,935.9,7271.8,transit,no,yes,2297.1,9994.2,foot,no,yes
64,women,2137.433333333333,9674.866666666665,no,yes,2213.6,9827.2,foot,no,yes,2213.6,9827.2,foot,no,yes,1985.1,9370.2,transit,no,yes
65,women,1957.7333333333336,9315.466666666667,no,yes,2033.9,9467.8,foot,no,yes,2033.9,9467.8,foot,no,yes,1805.4,9010.8,transit,no,yes
66,women,3822.1999999999994,13044.399999999998,no,yes,3822.2,13044.4,foot,no,yes,3822.2,13044.4,foot,no,yes,3822.2,13044.4,foot,no,yes
