,group,average travel time,average visit time,average likely,average possible,15 travel time,15 visit time,15 mode,15 likely,15 possible,18 travel time,18 visit time,18 mode,18 likely,18 possible,21 travel time,21 visit time,21 mode,21 likely,21 possible
75,men,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
76,men,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
77,men,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
78,men,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
79,men,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
80,men,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
81,men,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
82,men,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
83,men,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
84,men,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
85,men,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
86,men,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
87,men,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
88,men,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
89,men,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
90,men,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
91,men,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
92,men,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
93,men,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
94,men,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
95,men,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
96,men,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
97,men,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
98,men,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
99,men,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
100,men,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
101,men,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
102,men,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
103,men,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
0,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
1,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
2,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
3,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
4,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
5,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
6,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
7,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
8,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
9,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
10,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
11,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
12,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
13,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
14,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
15,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
