,group,average travel time,average visit time,average likely,average possible,15 travel time,15 visit time,15 mode,15 likely,15 possible,18 travel time,18 visit time,18 mode,18 likely,18 possible,21 travel time,21 visit time,21 mode,21 likely,21 possible
176,45-64,2672.2999999999997,10744.599999999999,no,yes,1863.2,9126.4,transit,no,yes,2223.2,9846.4,transit,no,yes,3930.5,13261.0,foot,no,yes
177,45-64,1973.1999999999998,9346.4,no,yes,1733.2,8866.4,transit,no,yes,2093.2,9586.4,transit,no,yes,2093.2,9586.4,transit,no,yes
178,45-64,4967.5,15335.0,no,yes,4967.5,15335.0,foot,no,yes,4967.5,15335.0,foot,no,yes,4967.5,15335.0,foot,no,yes
179,45-64,2547.9,10495.8,no,yes,1820.7,9041.4,transit,no,yes,1820.7,9041.4,transit,no,yes,4002.3,13404.6,foot,no,yes
180,45-64,964.1,7328.2,no,yes,964.1,7328.2,transit,no,yes,964.1,7328.2,transit,no,yes,964.1,7328.2,transit,no,yes
181,45-64,891.7666666666668,7183.533333333334,no,yes,947.1,7294.2,transit,no,yes,894.1,7188.2,transit,no,yes,834.1,7068.2,transit,no,yes
182,45-64,1768.0,8936.0,no,yes,1856.1,9112.2,foot,no,yes,1856.1,9112.2,foot,no,yes,1591.8,8583.6,transit,no,yes
183,45-64,903.2000000000002,7206.400000000001,no,yes,1003.2,7406.4,transit,no,yes,823.2,7046.4,transit,no,yes,883.2,7166.4,transit,no,yes
184,45-64,467.3999999999999,6334.8,no,yes,467.4,6334.8,transit,no,yes,467.4,6334.8,transit,no,yes,467.4,6334.8,transit,no,yes
185,45-64,553.2,6506.4,no,yes,553.2,6506.4,foot,no,yes,553.2,6506.4,foot,no,yes,553.2,6506.4,foot,no,yes
186,45-64,1171.6000000000001,7743.200000000001,no,yes,1093.2,7586.4,transit,no,yes,1093.2,7586.4,transit,no,yes,1328.4,8056.8,transit,no,yes
187,45-64,437.6000000000001,6275.2,no,yes,437.6,6275.2,foot,no,yes,437.6,6275.2,foot,no,yes,437.6,6275.2,foot,no,yes
188,45-64,1274.5,7949.0,no,yes,1214.5,7829.0,transit,no,yes,1214.5,7829.0,transit,no,yes,1394.5,8189.0,transit,no,yes
189,45-64,1228.0333333333333,7856.066666666667,no,yes,1502.8,8405.6,transit,no,yes,1502.8,8405.6,transit,no,yes,678.5,6757.0,transit,no,yes
190,45-64,596.2,6592.4,no,yes,596.2,6592.4,transit,no,yes,596.2,6592.4,transit,no,yes,596.2,6592.4,transit,no,yes
191,45-64,1236.0666666666666,7872.133333333333,no,yes,1260.6,7921.2,transit,no,yes,1260.6,7921.2,transit,no,yes,1187.0,7774.0,transit,no,yes
192,45-64,2527.8333333333335,10455.666666666668,no,yes,1715.3,8830.6,transit,no,yes,2075.3,9550.6,transit,no,yes,3792.9,12985.8,foot,no,yes
193,45-64,1642.4333333333334,8684.866666666667,no,yes,1491.0,8382.0,transit,no,yes,1945.3,9290.6,transit,no,yes,1491.0,8382.0,transit,no,yes
194,45-64,5314.7,16029.4,no,yes,5314.7,16029.4,foot,no,yes,5314.7,16029.4,foot,no,yes,5314.7,16029.4,foot,no,yes
195,45-64,1621.3666666666668,8642.733333333334,no,yes,1672.8,8745.6,transit,no,yes,1672.8,8745.6,transit,no,yes,1518.5,8437.0,transit,no,yes
