,cinema_name,15_total_route,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_route,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_route,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,area,start_location,distance_start_centroid,distance_start_cinema,geometry,average duration,15_speed,18_speed,21_speed,average speed,average duration difference to car,15_fastest_mode,15_trip_duration,15_fastest_overall_mode,15_transit_dur,15_walk_share,18_fastest_mode,18_trip_duration,18_fastest_overall_mode,18_transit_dur,18_walk_share,21_fastest_mode,21_trip_duration,21_fastest_overall_mode,21_transit_dur,21_walk_share,average transit duration,average walk share,average changes,15_chosen_route,18_chosen_route,21_chosen_route,average_chosen_route,15_visit_time,15_likely_women,15_possible_women,18_visit_time,18_likely_women,18_possible_women,21_visit_time,21_likely_women,21_possible_women,average_visit_time,average_likely_women,average_possible_women,15_likely_men,15_possible_men,18_likely_men,18_possible_men,21_likely_men,21_possible_men,average_likely_men,average_possible_men,15_likely_children 10-17,15_possible_children 10-17,18_likely_children 10-17,18_possible_children 10-17,21_likely_children 10-17,21_possible_children 10-17,average_likely_children 10-17,average_possible_children 10-17,15_likely_45-64,15_possible_45-64,18_likely_45-64,18_possible_45-64,21_likely_45-64,21_possible_45-64,average_likely_45-64,average_possible_45-64,15_likely_65 and over,15_possible_65 and over,18_likely_65 and over,18_possible_65 and over,21_likely_65 and over,21_possible_65 and over,average_likely_65 and over,average_possible_65 and over
94,3-Seiten-Kino,3-Seiten-Kino_Wilhelm-Mentrup-Weg_15.csv,1445.4,677.1,708.3,0.0,3-Seiten-Kino_Wilhelm-Mentrup-Weg_18.csv,1445.4,677.1,708.3,0.0,3-Seiten-Kino_Wilhelm-Mentrup-Weg_21.csv,2052.4,940.3,1052.1,0.0,395.1,1009.7,Osnabrück,POINT (8.056006069276187 52.25426090115216),2738.9907483566035,1087.9263225895102,,4943.200000000001,0.7526818338103709,0.7526818338103709,0.5300751912831368,0.6784796196346262,4548.1,foot,1009.7,car,60.0,95.848899958489,foot,1009.7,car,60.0,95.848899958489,foot,1009.7,car,60.00000000000023,97.0765932566751,180.00000000000023,96.25813105788436,0.0,1009.7,1009.7,1009.7,1009.7000000000002,7419.4,no,yes,7419.4,no,yes,7419.4,no,yes,7419.400000000001,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
95,Cinema Arthouse,Cinema Arthouse_Wilhelm-Mentrup-Weg_15.csv,2012.9,940.3,472.6,0.0,Cinema Arthouse_Wilhelm-Mentrup-Weg_18.csv,2012.9,940.3,472.6,0.0,Cinema Arthouse_Wilhelm-Mentrup-Weg_21.csv,1764.3,632.2,232.1,1.0,528.0,2197.3,Osnabrück,POINT (8.056006069276187 52.25426090115216),2738.9907483566035,2614.7762519008,,5790.1,1.2990095145813505,1.2990095145813505,1.482047413648926,1.3600221476038756,5262.1,transit,2012.9,car,600.0,70.19225992349347,transit,2012.9,car,600.0,70.19225992349347,transit,1764.3,car,899.9999999999999,48.98826730147935,2100.0,63.124262382822096,1.0,2012.9,2012.9,1764.3,1930.0333333333335,9425.8,no,yes,9425.8,no,yes,8928.6,no,yes,9260.066666666668,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
96,Filmtheater Hasetor,Filmtheater Hasetor_GesamtschuleSchinkel_15.csv,1826.2,560.2,6.0,1.0,Filmtheater Hasetor_GesamtschuleSchinkel_18.csv,1900.5,358.2,522.3,2.0,Filmtheater Hasetor_GesamtschuleSchinkel_21.csv,1646.2,560.2,6.0,1.0,545.4,2952.3,Osnabrück,POINT (8.093442072478378 52.29201773943149),3481.1221278022485,3603.96444218912,,5372.9,1.9734774078354616,1.8963243579000892,2.189262812652849,2.019688192796133,4827.5,transit,1826.2,car,1260.0,31.004271164166028,transit,1900.5,car,1020.0,46.32991318074191,transit,1646.2,car,1080.0,34.394362774875475,3360.0,37.242849039927805,4.0,1826.2,1900.5,1646.2,1790.9666666666665,9052.4,no,yes,9201.0,no,yes,8692.4,no,yes,8981.933333333332,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
97,Hall of Fame,Hall of Fame_GesamtschuleSchinkel_15.csv,1566.7,670.7,56.0,0.0,Hall of Fame_GesamtschuleSchinkel_18.csv,1566.7,670.7,56.0,0.0,Hall of Fame_GesamtschuleSchinkel_21.csv,1566.7,670.7,56.0,0.0,588.7,2646.8,Osnabrück,POINT (8.093442072478378 52.29201773943149),3481.1221278022485,3233.788723749295,,4700.1,2.0640765454453915,2.0640765454453915,2.0640765454453915,2.0640765454453915,4111.400000000001,transit,1566.7,car,840.0,46.38411948681943,transit,1566.7,car,840.0,46.38411948681943,transit,1566.7,car,840.0,46.38411948681943,2520.0,46.38411948681943,0.0,1566.7,1566.7,1566.7,1566.7,8533.4,no,yes,8533.4,no,yes,8533.4,no,yes,8533.4,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
98,3-Seiten-Kino,3-Seiten-Kino_GesamtschuleSchinkel_15.csv,1253.9,560.2,333.7,0.0,3-Seiten-Kino_GesamtschuleSchinkel_18.csv,1253.9,560.2,333.7,0.0,no routes possible to this cinema,,,,,820.7,4347.0,Osnabrück,POINT (8.093442072478378 52.29201773943149),3481.1221278022485,4985.799054329084,,,3.976233395270025,3.976233395270025,,,,transit,1253.9,car,360.0,71.2895765212537,transit,1253.9,car,360.0,71.2895765212537,foot,4347.0,car,,,,,,1253.9,1253.9,4347.0,2284.9333333333334,7907.8,no,yes,7907.8,no,yes,14094.0,no,yes,9969.866666666667,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
99,Cinema Arthouse,Cinema Arthouse_GesamtschuleSchinkel_15.csv,1272.3,560.2,232.1,0.0,Cinema Arthouse_GesamtschuleSchinkel_18.csv,1272.3,560.2,232.1,0.0,Cinema Arthouse_GesamtschuleSchinkel_21.csv,1154.5,358.2,256.3,0.0,527.9,2692.8,Osnabrück,POINT (8.093442072478378 52.29201773943149),3481.1221278022485,3354.599778572001,,3699.1,2.636642127306454,2.636642127306454,2.905673259915116,2.726319171509341,3171.2,transit,1272.3,car,479.9999999999999,62.27304880924312,transit,1272.3,car,479.9999999999999,62.27304880924312,transit,1154.5,car,540.0,53.22650498051104,1499.9999999999998,59.25753419966576,0.0,1272.3,1272.3,1154.5,1233.0333333333333,7944.6,no,yes,7944.6,no,yes,7709.0,no,yes,7866.066666666667,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
100,Filmtheater Hasetor,Filmtheater Hasetor_AmLünsebrink_15.csv,1921.5,715.5,6.0,1.0,Filmtheater Hasetor_AmLünsebrink_18.csv,2281.5,715.5,6.0,1.0,no routes possible to this cinema,,,,,713.2,3964.2,Osnabrück,POINT (7.987577033300695 52.25631019768767),4769.868127849694,4713.057207963216,,,2.4528010449977704,2.065771294307787,,,,transit,1921.5,car,1200.0,37.5487900078064,transit,2281.5,car,1560.0,31.62393162393162,foot,3964.2,car,,,,,,1921.5,2281.5,3964.2,2722.4,9243.0,no,yes,9963.0,no,yes,13328.4,no,yes,10844.8,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
101,Hall of Fame,Hall of Fame_AmLünsebrink_15.csv,1791.5,715.5,56.0,1.0,Hall of Fame_AmLünsebrink_18.csv,2151.5,715.5,56.0,1.0,Hall of Fame_AmLünsebrink_21.csv,2151.5,715.5,56.0,1.0,737.5,4283.7,Osnabrück,POINT (7.987577033300695 52.25631019768767),4769.868127849694,5168.111838715776,,6094.5,2.8847958909940137,2.402097066565548,2.402097066565548,2.5629966747083697,5357.0,transit,1791.5,car,1020.0,43.06447111359197,transit,2151.5,car,1380.0,35.858703230304435,transit,2151.5,car,1380.0,35.858703230304435,3780.0,38.26062585806695,3.0,1791.5,2151.5,2151.5,2031.5,8983.0,no,yes,9703.0,no,yes,9703.0,no,yes,9463.0,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
102,3-Seiten-Kino,no routes possible to this cinema,,,,,3-Seiten-Kino_AmLünsebrink_18.csv,9583.2,951.6,5691.6,2.0,no routes possible to this cinema,,,,,745.0,5548.7,Osnabrück,POINT (7.987577033300695 52.25631019768767),4769.868127849694,5675.643331393108,,,,0.5922492832658306,,,,foot,5548.7,car,,,foot,5548.7,car,2940.0,69.32131229651891,foot,5548.7,car,,,,,,5548.7,5548.7,5548.7,5548.7,16497.4,no,yes,16497.4,no,yes,16497.4,no,yes,16497.4,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
103,Cinema Arthouse,Cinema Arthouse_AmLünsebrink_15.csv,1879.0,715.5,203.5,0.0,Cinema Arthouse_AmLünsebrink_18.csv,1879.0,715.5,203.5,0.0,Cinema Arthouse_AmLünsebrink_21.csv,1488.7,265.2,203.5,1.0,752.1,4181.2,Osnabrück,POINT (7.987577033300695 52.25631019768767),4769.868127849694,4888.952862448705,,5246.7,2.6018908262100613,2.6018908262100613,3.2840416890231103,2.8292744471477445,4494.599999999999,transit,1879.0,car,960.0,48.90899414582224,transit,1879.0,car,960.0,48.90899414582224,transit,1488.7,car,1020.0,31.483844965406053,2940.0,43.10061108568351,1.0,1879.0,1879.0,1488.7,1748.8999999999999,9158.0,no,yes,9158.0,no,yes,8377.4,no,yes,8897.8,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
104,Filmtheater Hasetor,Filmtheater Hasetor_AmRiedenbach_15.csv,1090.0,244.0,6.0,0.0,Filmtheater Hasetor_AmRiedenbach_18.csv,1090.0,244.0,6.0,0.0,Filmtheater Hasetor_AmRiedenbach_21.csv,1270.0,244.0,6.0,0.0,546.7,2575.5,Osnabrück,POINT (8.069528195325763 52.25670174814091),2835.221065986605,3213.531057070239,,3450.0,2.9481936303396687,2.9481936303396687,2.5303394150159364,2.8089088918984246,2903.3,transit,1090.0,car,840.0,22.93577981651376,transit,1090.0,car,840.0,22.93577981651376,transit,1270.0,car,1020.0,19.68503937007874,2700.0,21.852199667702088,0.0,1090.0,1090.0,1270.0,1150.0,7580.0,no,yes,7580.0,no,yes,7940.0,no,yes,7700.0,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
105,Hall of Fame,Hall of Fame_AmRiedenbach_15.csv,1465.2,164.9,100.3,2.0,Hall of Fame_AmRiedenbach_18.csv,1465.2,164.9,100.3,2.0,Hall of Fame_AmRiedenbach_21.csv,640.9,164.9,56.0,0.0,362.2,1622.5,Osnabrück,POINT (8.069528195325763 52.25670174814091),2835.221065986605,1878.0053956782813,,3571.3,1.2817399642903913,1.2817399642903913,2.930262748756875,1.8312475591125523,3209.1000000000004,transit,1465.2,car,1200.0,18.0999180999181,transit,1465.2,car,1200.0,18.0999180999181,transit,640.9,car,420.0,34.467155562490255,2820.0,23.555663920775487,4.0,1465.2,1465.2,640.9,1190.4333333333334,8330.4,no,yes,8330.4,no,yes,6681.8,yes,yes,7780.866666666667,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
106,3-Seiten-Kino,3-Seiten-Kino_AmRiedenbach_15.csv,558.6,164.9,333.7,0.0,3-Seiten-Kino_AmRiedenbach_18.csv,558.6,164.9,333.7,0.0,3-Seiten-Kino_AmRiedenbach_21.csv,558.6,164.9,333.7,0.0,460.8,866.6,Osnabrück,POINT (8.069528195325763 52.25670174814091),2835.221065986605,794.2166734559644,,1675.8000000000002,1.4217985561331263,1.4217985561331263,1.4217985561331263,1.4217985561331263,1215.0000000000002,transit,558.6,car,60.0,89.25886143931257,transit,558.6,car,60.0,89.25886143931257,transit,558.6,car,60.0,89.25886143931257,180.0,89.25886143931257,0.0,558.6,558.6,558.6,558.6,6517.2,yes,yes,6517.2,yes,yes,6517.2,yes,yes,6517.2,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
107,Cinema Arthouse,Cinema Arthouse_AmRiedenbach_15.csv,1136.1,244.0,232.1,0.0,Cinema Arthouse_AmRiedenbach_18.csv,1136.1,244.0,232.1,0.0,Cinema Arthouse_AmRiedenbach_21.csv,1076.1,244.0,232.1,0.0,490.9,2202.5,Osnabrück,POINT (8.069528195325763 52.25670174814091),2835.221065986605,2659.48091618156,,3348.3,2.3408862918594844,2.3408862918594844,2.471406854550284,2.3843931460897507,2857.4,transit,1136.1,car,659.9999999999999,41.90652231317666,transit,1136.1,car,659.9999999999999,41.90652231317666,transit,1076.1,car,599.9999999999999,44.24310008363536,1919.9999999999995,42.685381569996224,0.0,1136.1,1136.1,1076.1,1116.1,7672.2,no,yes,7672.2,no,yes,7552.2,no,yes,7632.2,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
108,Filmtheater Hasetor,Filmtheater Hasetor_FrankfurterHeerstraße_15.csv,1668.2,522.2,6.0,0.0,Filmtheater Hasetor_FrankfurterHeerstraße_18.csv,1825.2,919.2,6.0,1.0,Filmtheater Hasetor_FrankfurterHeerstraße_21.csv,1548.2,522.2,6.0,1.0,901.1,3156.1,Osnabrück,POINT (8.057177467974658 52.246617485338675),3588.382749189436,3921.384671561726,,5041.6,2.350668188203888,2.148468481022204,2.532866988478056,2.344001219234716,4140.5,transit,1668.2,car,1140.0,31.662870159453306,transit,1825.2,car,900.0,50.69033530571992,transit,1548.2,car,1020.0,34.117039142229686,3060.0,38.823414869134304,2.0,1668.2,1825.2,1548.2,1680.5333333333335,8736.4,no,yes,9050.4,no,yes,8496.4,no,yes,8761.066666666668,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
109,Hall of Fame,Hall of Fame_FrankfurterHeerstraße_15.csv,1755.2,919.2,56.0,1.0,Hall of Fame_FrankfurterHeerstraße_18.csv,1418.2,522.2,56.0,3.0,Hall of Fame_FrankfurterHeerstraße_21.csv,1538.2,522.2,56.0,1.0,720.4,2431.0,Osnabrück,POINT (8.057177467974658 52.246617485338675),3588.382749189436,2850.6748746008734,,4711.6,1.6241310817005887,2.01006548766103,1.853253721623244,1.829150096994954,3991.2,transit,1755.2,car,780.0,55.56061987237922,transit,1418.2,car,840.0,40.769990128331685,transit,1538.2,car,960.0,37.589390196333376,2580.0,44.64000006568142,5.0,1755.2,1418.2,1538.2,1570.5333333333335,8910.4,no,yes,8236.4,no,yes,8476.4,no,yes,8541.066666666668,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
110,3-Seiten-Kino,3-Seiten-Kino_FrankfurterHeerstraße_15.csv,915.9,522.2,333.7,0.0,3-Seiten-Kino_FrankfurterHeerstraße_18.csv,915.9,522.2,333.7,0.0,3-Seiten-Kino_FrankfurterHeerstraße_21.csv,915.9,522.2,333.7,0.0,579.3,861.3,Osnabrück,POINT (8.057177467974658 52.246617485338675),3588.382749189436,934.0904859107804,,2747.7,1.019860777280031,1.019860777280031,1.019860777280031,1.019860777280031,2168.4,foot,861.3,car,59.999999999999886,93.44906649197512,foot,861.3,car,59.999999999999886,93.44906649197512,foot,861.3,car,59.999999999999886,93.44906649197512,179.99999999999966,93.44906649197512,0.0,861.3,861.3,861.3,861.2999999999998,7122.6,no,yes,7122.6,no,yes,7122.6,no,yes,7122.599999999999,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
111,Cinema Arthouse,Cinema Arthouse_FrankfurterHeerstraße_15.csv,1714.3,522.2,232.1,0.0,Cinema Arthouse_FrankfurterHeerstraße_18.csv,2142.7,919.2,203.5,1.0,Cinema Arthouse_FrankfurterHeerstraße_21.csv,1594.3,522.2,232.1,0.0,849.1,2857.6,Osnabrück,POINT (8.057177467974658 52.246617485338675),3588.382749189436,3467.7644169246746,,5451.3,2.0228457194917318,1.618408744539448,2.175101559885012,1.938785341305397,4602.2,transit,1714.3,car,960.0,44.00046666277782,transit,2142.7,car,1019.9999999999998,52.39650907733234,transit,1594.3,car,839.9999999999999,47.3123000689958,2819.9999999999995,47.903091936368654,1.0,1714.3,2142.7,1594.3,1817.1000000000001,8828.6,no,yes,9685.4,no,yes,8588.6,no,yes,9034.2,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
112,Filmtheater Hasetor,Filmtheater Hasetor_Johanniskirche_15.csv,849.6,183.6,6.0,0.0,Filmtheater Hasetor_Johanniskirche_18.csv,789.6,183.6,6.0,0.0,Filmtheater Hasetor_Johanniskirche_21.csv,729.6,183.6,6.0,1.0,372.9,1539.8,Osnabrück,POINT (8.052337105706265 52.26474934771479),1545.7499217222332,1888.7421186149463,,2368.8,2.223095714000643,2.3920239597453725,2.588736456434959,2.4012853767269915,1995.9,transit,849.6,car,660.0,22.31638418079096,transit,789.6,car,600.0,24.012158054711247,transit,729.6,car,540.0,25.986842105263158,1800.0,24.105128113588457,1.0,849.6,789.6,729.6,789.6,7099.2,no,yes,6979.2,no,yes,6859.2,no,yes,6979.2,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
113,Hall of Fame,Hall of Fame_Johanniskirche_15.csv,899.6,183.6,56.0,3.0,Hall of Fame_Johanniskirche_18.csv,839.6,183.6,56.0,1.0,Hall of Fame_Johanniskirche_21.csv,359.6,183.6,56.0,0.0,188.4,829.5,Osnabrück,POINT (8.052337105706265 52.26474934771479),1545.7499217222332,938.957361549986,,2098.8,1.0437498460982504,1.1183389251429086,2.611116133342564,1.5910683015279077,1910.4,foot,829.5,car,660.0,26.634059582036457,foot,829.5,car,600.0,28.537398761314908,transit,359.6,car,120.00000000000004,66.62958843159065,1380.0,40.600348924980665,4.0,829.5,829.5,359.6,672.8666666666667,7059.0,no,yes,7059.0,no,yes,6119.2,yes,yes,6745.733333333334,yes,yes,no,yes,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,no,yes
114,3-Seiten-Kino,3-Seiten-Kino_Johanniskirche_15.csv,757.3,183.6,333.7,0.0,3-Seiten-Kino_Johanniskirche_18.csv,757.3,183.6,333.7,0.0,3-Seiten-Kino_Johanniskirche_21.csv,757.3,183.6,333.7,0.0,509.5,1768.6,Osnabrück,POINT (8.052337105706265 52.26474934771479),1545.7499217222332,2074.4738814102907,,2271.9,2.739302629618765,2.739302629618765,2.739302629618765,2.739302629618765,1762.3999999999996,transit,757.3,car,240.0,68.30846428099828,transit,757.3,car,240.0,68.30846428099828,transit,757.3,car,240.0,68.30846428099828,720.0,68.30846428099828,0.0,757.3,757.3,757.3,757.2999999999998,6914.6,no,yes,6914.6,no,yes,6914.6,no,yes,6914.599999999999,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
115,Cinema Arthouse,Cinema Arthouse_Johanniskirche_15.csv,895.7,183.6,232.1,0.0,Cinema Arthouse_Johanniskirche_18.csv,895.7,183.6,232.1,0.0,Cinema Arthouse_Johanniskirche_21.csv,775.7,183.6,232.1,0.0,317.1,1241.4,Osnabrück,POINT (8.052337105706265 52.26474934771479),1545.7499217222332,1425.8569567601553,,2567.1000000000004,1.591891209958865,1.591891209958865,1.8381551589018368,1.6739791929398558,2250.0000000000005,transit,895.7,car,480.00000000000006,46.4106285586692,transit,895.7,car,480.00000000000006,46.4106285586692,transit,775.7,car,360.00000000000006,53.590305530488585,1320.0000000000002,48.80385421594232,0.0,895.7,895.7,775.7,855.7000000000002,7191.4,no,yes,7191.4,no,yes,6951.4,no,yes,7111.400000000001,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
116,Filmtheater Hasetor,"Filmtheater Hasetor_Osnabrück,Schnatgang_15.csv",1265.4,443.1,522.3,0.0,"Filmtheater Hasetor_Osnabrück,Schnatgang_18.csv",1265.4,443.1,522.3,0.0,"Filmtheater Hasetor_Osnabrück,Schnatgang_21.csv",7734.5,255.9,5798.6,1.0,350.3,774.8,Osnabrück,POINT (8.034792675351602 52.274750692163444),957.257726504836,920.572424399153,,10265.3,0.7274951986716871,0.7274951986716871,0.1190215817957402,0.5246706597130382,9915.0,foot,774.8,car,300.0000000000001,76.29208155523945,foot,774.8,car,300.0000000000001,76.29208155523945,foot,774.8,car,1680.0,78.27913892300731,2280.0,76.95443401116206,1.0,774.8,774.8,774.8,774.7999999999998,6949.6,no,yes,6949.6,no,yes,6949.6,no,yes,6949.599999999999,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
117,Hall of Fame,"Hall of Fame_Osnabrück,Schnatgang_15.csv",851.9,255.9,56.0,1.0,"Hall of Fame_Osnabrück,Schnatgang_18.csv",851.9,255.9,56.0,1.0,"Hall of Fame_Osnabrück,Schnatgang_21.csv",877.6,101.6,56.0,3.0,414.0,1386.2,Osnabrück,POINT (8.034792675351602 52.274750692163444),957.257726504836,1656.5126261489306,,2581.4,1.9444918724603013,1.9444918724603013,1.8875485712727105,1.9255107720644375,2167.4,transit,851.9,car,540.0,36.6122784364362,transit,851.9,car,540.0,36.6122784364362,transit,877.6,car,720.0,17.95806745670009,1800.0,30.39420810985749,5.0,851.9,851.9,877.6,860.4666666666667,7103.8,no,yes,7103.8,no,yes,7155.2,no,yes,7120.933333333333,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
118,3-Seiten-Kino,"3-Seiten-Kino_Osnabrück,Schnatgang_15.csv",1429.6,255.9,333.7,1.0,"3-Seiten-Kino_Osnabrück,Schnatgang_18.csv",1429.6,255.9,333.7,1.0,"3-Seiten-Kino_Osnabrück,Schnatgang_21.csv",1369.6,255.9,333.7,2.0,827.3,3005.9,Osnabrück,POINT (8.034792675351602 52.274750692163444),957.257726504836,3690.137428989301,,4228.799999999999,2.5812377091419285,2.5812377091419285,2.694317632147562,2.618931016810473,3401.499999999999,transit,1429.6,car,839.9999999999999,41.2423055400112,transit,1429.6,car,839.9999999999999,41.2423055400112,transit,1369.6,car,779.9999999999999,43.04906542056075,2459.9999999999995,41.84455883352772,4.0,1429.6,1429.6,1369.6,1409.5999999999997,8259.2,no,yes,8259.2,no,yes,8139.2,no,yes,8219.199999999999,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
119,Cinema Arthouse,"Cinema Arthouse_Osnabrück,Schnatgang_15.csv",788.0,255.9,232.1,1.0,"Cinema Arthouse_Osnabrück,Schnatgang_18.csv",788.0,255.9,232.1,1.0,"Cinema Arthouse_Osnabrück,Schnatgang_21.csv",728.0,255.9,232.1,0.0,424.3,1123.8,Osnabrück,POINT (8.034792675351602 52.274750692163444),957.257726504836,1103.7472924884426,,2304.0,1.400694533614775,1.400694533614775,1.5161363907808276,1.439175152670126,1879.7,transit,788.0,car,300.0,61.92893401015228,transit,788.0,car,300.0,61.92893401015228,transit,728.0,car,240.0,67.03296703296704,840.0,63.63027835109054,2.0,788.0,788.0,728.0,768.0,6976.0,no,yes,6976.0,no,yes,6856.0,no,yes,6936.0,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
120,Filmtheater Hasetor,Filmtheater Hasetor_Handwerkskammer_15.csv,401.1,275.1,6.0,0.0,Filmtheater Hasetor_Handwerkskammer_18.csv,521.1,275.1,6.0,0.0,Filmtheater Hasetor_Handwerkskammer_21.csv,461.1,275.1,6.0,0.0,320.4,1402.0,Osnabrück,POINT (8.048002371818528 52.29557155102242),1917.88369685374,1656.3052929956762,,1383.3000000000002,4.129407362243022,3.178478781415613,3.592073938398777,3.633320027352471,1062.9,transit,401.1,car,120.0,70.08227374719522,transit,521.1,car,240.0,53.94358088658607,transit,461.1,car,180.0,60.96291476903058,540.0,61.66292313427063,0.0,401.1,521.1,461.1,461.1000000000001,6202.2,yes,yes,6442.2,yes,yes,6322.2,yes,yes,6322.2,yes,yes,yes,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
121,Hall of Fame,Hall of Fame_Handwerkskammer_15.csv,1749.5,733.5,56.0,1.0,Hall of Fame_Handwerkskammer_18.csv,1749.5,733.5,56.0,1.0,Hall of Fame_Handwerkskammer_21.csv,1738.7,782.7,56.0,0.0,494.8,2374.2,Osnabrück,POINT (8.048002371818528 52.29557155102242),1917.88369685374,2697.549978362624,,5237.7,1.541897672685124,1.541897672685124,1.551475227677359,1.545090191015869,4742.9,transit,1749.5,car,960.0,45.12717919405544,transit,1749.5,car,960.0,45.12717919405544,transit,1738.7,car,900.0,48.23718870420429,2820.0,46.16384903077173,2.0,1749.5,1749.5,1738.7,1745.8999999999999,8899.0,no,yes,8899.0,no,yes,8877.4,no,yes,8891.8,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
